ShiftID,EmployeeID,ShiftDate,StartTime,EndTime,DepartmentID,ShiftType,HoursWorked,OvertimeHours,Status
8817,58,2020-06-12,22:00,06:00,2,Night,8.0,0,Completed
8818,18,2020-06-12,22:00,06:00,2,Night,8.0,0,Completed
8819,98,2020-06-12,22:00,06:00,2,Night,8.0,0,Completed
8820,26,2020-06-12,22:00,06:00,2,Night,8.0,0,Completed
8821,3,2020-06-12,06:00,14:00,3,Morning,8.0,0,Completed
8822,51,2020-06-12,06:00,14:00,3,Morning,8.0,0,Completed
8823,43,2020-06-12,06:00,14:00,3,Morning,8.0,0,Completed
8824,91,2020-06-12,14:00,22:00,3,Evening,8.0,0,Completed
8825,59,2020-06-12,14:00,22:00,3,Evening,10.0,2,Completed
8826,19,2020-06-12,14:00,22:00,3,Evening,8.0,0,Completed
8827,35,2020-06-12,22:00,06:00,3,Night,12.0,4,Completed
8828,99,2020-06-12,22:00,06:00,3,Night,8.0,0,Completed
8829,51,2020-06-12,22:00,06:00,3,Night,8.0,0,Completed
8830,84,2020-06-12,06:00,14:00,4,Morning,7.0,0,Completed
8831,68,2020-06-12,14:00,22:00,4,Evening,8.0,0,Completed
8832,84,2020-06-12,22:00,06:00,4,Night,8.0,0,Completed
8833,77,2020-06-12,06:00,14:00,5,Morning,8.0,0,Completed
8834,45,2020-06-12,06:00,14:00,5,Morning,8.0,0,Missed
8835,5,2020-06-12,14:00,22:00,5,Evening,8.0,0,Completed
8836,69,2020-06-12,14:00,22:00,5,Evening,8.0,0,Completed
8837,45,2020-06-12,22:00,06:00,5,Night,8.0,0,Completed
8838,53,2020-06-12,22:00,06:00,5,Night,9.0,1,Completed
8839,70,2020-06-12,06:00,14:00,6,Morning,8.0,0,Scheduled
8840,94,2020-06-12,06:00,14:00,6,Morning,8.0,0,Completed
8841,38,2020-06-12,14:00,22:00,6,Evening,8.0,0,Completed
8842,46,2020-06-12,14:00,22:00,6,Evening,7.0,0,Completed
8843,46,2020-06-12,22:00,06:00,6,Night,8.0,0,Completed
8844,6,2020-06-12,22:00,06:00,6,Night,8.0,0,Completed
8845,15,2020-06-12,06:00,14:00,7,Morning,6.0,0,Completed
8846,39,2020-06-12,14:00,22:00,7,Evening,5.0,0,Missed
8847,7,2020-06-12,22:00,06:00,7,Night,7.0,0,Completed
8848,56,2020-06-12,06:00,14:00,8,Morning,12.0,4,Missed
8849,72,2020-06-12,06:00,14:00,8,Morning,8.0,0,Completed
8850,40,2020-06-12,06:00,14:00,8,Morning,8.0,0,Completed
8851,80,2020-06-12,14:00,22:00,8,Evening,8.0,0,Completed
8852,56,2020-06-12,14:00,22:00,8,Evening,8.0,0,Completed
8853,48,2020-06-12,14:00,22:00,8,Evening,8.0,0,Completed
8854,40,2020-06-12,22:00,06:00,8,Night,8.0,0,Completed
8855,64,2020-06-12,22:00,06:00,8,Night,12.0,4,Completed
8856,56,2020-06-12,22:00,06:00,8,Night,8.0,0,Completed
8857,65,2020-06-13,06:00,14:00,1,Morning,8.0,0,Missed
8858,49,2020-06-13,06:00,14:00,1,Morning,8.0,0,Completed
8859,9,2020-06-13,14:00,22:00,1,Evening,5.0,0,Completed
8860,33,2020-06-13,14:00,22:00,1,Evening,8.0,0,Completed
8861,25,2020-06-13,22:00,06:00,1,Night,8.0,0,Completed
8862,49,2020-06-13,22:00,06:00,1,Night,10.0,2,Completed
8863,66,2020-06-13,06:00,14:00,2,Morning,8.0,0,Completed
8864,2,2020-06-13,06:00,14:00,2,Morning,12.0,4,Completed
8865,10,2020-06-13,06:00,14:00,2,Morning,8.0,0,Completed
8866,26,2020-06-13,06:00,14:00,2,Morning,12.0,4,Completed
8867,50,2020-06-13,14:00,22:00,2,Evening,8.0,0,Missed
8868,58,2020-06-13,14:00,22:00,2,Evening,8.0,0,Completed
8869,2,2020-06-13,14:00,22:00,2,Evening,8.0,0,Completed
8870,26,2020-06-13,14:00,22:00,2,Evening,8.0,0,Scheduled
8871,42,2020-06-13,22:00,06:00,2,Night,8.0,0,Scheduled
8872,26,2020-06-13,22:00,06:00,2,Night,8.0,0,Completed
8873,2,2020-06-13,22:00,06:00,2,Night,12.0,4,Scheduled
8874,66,2020-06-13,22:00,06:00,2,Night,8.0,0,Completed
8875,83,2020-06-13,06:00,14:00,3,Morning,8.0,0,Completed
8876,67,2020-06-13,06:00,14:00,3,Morning,7.0,0,Completed
8877,99,2020-06-13,06:00,14:00,3,Morning,8.0,0,Completed
8878,27,2020-06-13,14:00,22:00,3,Evening,8.0,0,Completed
8879,51,2020-06-13,14:00,22:00,3,Evening,8.0,0,Completed
8880,3,2020-06-13,14:00,22:00,3,Evening,8.0,0,Completed
8881,35,2020-06-13,22:00,06:00,3,Night,10.0,2,Missed
8882,3,2020-06-13,22:00,06:00,3,Night,8.0,0,Completed
8883,67,2020-06-13,22:00,06:00,3,Night,8.0,0,Completed
8884,60,2020-06-13,06:00,14:00,4,Morning,8.0,0,Completed
8885,100,2020-06-13,14:00,22:00,4,Evening,10.0,2,Completed
8886,44,2020-06-13,22:00,06:00,4,Night,8.0,0,Completed
8887,53,2020-06-13,06:00,14:00,5,Morning,8.0,0,Missed
8888,29,2020-06-13,06:00,14:00,5,Morning,8.0,0,Completed
8889,61,2020-06-13,14:00,22:00,5,Evening,8.0,0,Completed
8890,5,2020-06-13,14:00,22:00,5,Evening,8.0,0,Missed
8891,61,2020-06-13,22:00,06:00,5,Night,8.0,0,Completed
8892,5,2020-06-13,22:00,06:00,5,Night,11.0,3,Completed
8893,14,2020-06-13,06:00,14:00,6,Morning,8.0,0,Completed
8894,54,2020-06-13,06:00,14:00,6,Morning,8.0,0,Completed
8895,38,2020-06-13,14:00,22:00,6,Evening,8.0,0,Completed
8896,22,2020-06-13,14:00,22:00,6,Evening,8.0,0,Completed
8897,30,2020-06-13,22:00,06:00,6,Night,8.0,0,Completed
8898,78,2020-06-13,22:00,06:00,6,Night,8.0,0,Completed
8899,15,2020-06-13,06:00,14:00,7,Morning,8.0,0,Completed
8900,79,2020-06-13,14:00,22:00,7,Evening,8.0,0,Completed
8901,23,2020-06-13,22:00,06:00,7,Night,8.0,0,Missed
8902,80,2020-06-13,06:00,14:00,8,Morning,8.0,0,Completed
8903,56,2020-06-13,06:00,14:00,8,Morning,8.0,0,Missed
8904,72,2020-06-13,06:00,14:00,8,Morning,8.0,0,Missed
8905,56,2020-06-13,14:00,22:00,8,Evening,9.0,1,Completed
8906,48,2020-06-13,14:00,22:00,8,Evening,8.0,0,Completed
8907,16,2020-06-13,14:00,22:00,8,Evening,9.0,1,Completed
8908,48,2020-06-13,22:00,06:00,8,Night,8.0,0,Completed
8909,56,2020-06-13,22:00,06:00,8,Night,8.0,0,Completed
8910,64,2020-06-13,22:00,06:00,8,Night,8.0,0,Missed
8911,65,2020-06-14,06:00,14:00,1,Morning,8.0,0,Completed
8912,1,2020-06-14,06:00,14:00,1,Morning,8.0,0,Missed
8913,57,2020-06-14,14:00,22:00,1,Evening,10.0,2,Completed
8914,65,2020-06-14,14:00,22:00,1,Evening,12.0,4,Completed
8915,9,2020-06-14,22:00,06:00,1,Night,12.0,4,Completed
8916,73,2020-06-14,22:00,06:00,1,Night,8.0,0,Completed
8917,42,2020-06-14,06:00,14:00,2,Morning,11.0,3,Completed
8918,10,2020-06-14,06:00,14:00,2,Morning,8.0,0,Missed
8919,50,2020-06-14,06:00,14:00,2,Morning,10.0,2,Completed
8920,66,2020-06-14,06:00,14:00,2,Morning,9.0,1,Completed
8921,82,2020-06-14,14:00,22:00,2,Evening,8.0,0,Completed
8922,90,2020-06-14,14:00,22:00,2,Evening,12.0,4,Completed
8923,42,2020-06-14,14:00,22:00,2,Evening,6.0,0,Missed
8924,98,2020-06-14,14:00,22:00,2,Evening,8.0,0,Completed
8925,18,2020-06-14,22:00,06:00,2,Night,8.0,0,Completed
8926,42,2020-06-14,22:00,06:00,2,Night,8.0,0,Completed
8927,90,2020-06-14,22:00,06:00,2,Night,7.0,0,Completed
8928,34,2020-06-14,22:00,06:00,2,Night,6.0,0,Completed
8929,83,2020-06-14,06:00,14:00,3,Morning,8.0,0,Completed
8930,27,2020-06-14,06:00,14:00,3,Morning,8.0,0,Completed
8931,91,2020-06-14,06:00,14:00,3,Morning,8.0,0,Missed
8932,83,2020-06-14,14:00,22:00,3,Evening,8.0,0,Completed
8933,99,2020-06-14,14:00,22:00,3,Evening,8.0,0,Completed
8934,59,2020-06-14,14:00,22:00,3,Evening,8.0,0,Scheduled
8935,91,2020-06-14,22:00,06:00,3,Night,5.0,0,Scheduled
8936,59,2020-06-14,22:00,06:00,3,Night,8.0,0,Completed
8937,83,2020-06-14,22:00,06:00,3,Night,8.0,0,Missed
8938,36,2020-06-14,06:00,14:00,4,Morning,8.0,0,Completed
8939,84,2020-06-14,14:00,22:00,4,Evening,8.0,0,Completed
8940,4,2020-06-14,22:00,06:00,4,Night,8.0,0,Completed
8941,85,2020-06-14,06:00,14:00,5,Morning,8.0,0,Completed
8942,5,2020-06-14,06:00,14:00,5,Morning,12.0,4,Completed
8943,45,2020-06-14,14:00,22:00,5,Evening,8.0,0,Completed
8944,5,2020-06-14,14:00,22:00,5,Evening,8.0,0,Completed
8945,13,2020-06-14,22:00,06:00,5,Night,8.0,0,Completed
8946,53,2020-06-14,22:00,06:00,5,Night,8.0,0,Scheduled
8947,46,2020-06-14,06:00,14:00,6,Morning,8.0,0,Completed
8948,86,2020-06-14,06:00,14:00,6,Morning,8.0,0,Missed
8949,30,2020-06-14,14:00,22:00,6,Evening,8.0,0,Completed
8950,6,2020-06-14,14:00,22:00,6,Evening,8.0,0,Completed
8951,30,2020-06-14,22:00,06:00,6,Night,8.0,0,Completed
8952,22,2020-06-14,22:00,06:00,6,Night,12.0,4,Completed
8953,7,2020-06-14,06:00,14:00,7,Morning,11.0,3,Completed
8954,95,2020-06-14,14:00,22:00,7,Evening,7.0,0,Completed
8955,23,2020-06-14,22:00,06:00,7,Night,8.0,0,Scheduled
8956,40,2020-06-14,06:00,14:00,8,Morning,8.0,0,Completed
8957,8,2020-06-14,06:00,14:00,8,Morning,8.0,0,Completed
8958,80,2020-06-14,06:00,14:00,8,Morning,8.0,0,Missed
8959,48,2020-06-14,14:00,22:00,8,Evening,8.0,0,Completed
8960,80,2020-06-14,14:00,22:00,8,Evening,8.0,0,Completed
8961,72,2020-06-14,14:00,22:00,8,Evening,8.0,0,Completed
8962,40,2020-06-14,22:00,06:00,8,Night,11.0,3,Completed
8963,24,2020-06-14,22:00,06:00,8,Night,10.0,2,Completed
8964,88,2020-06-14,22:00,06:00,8,Night,9.0,1,Completed
8965,17,2020-06-15,06:00,14:00,1,Morning,7.0,0,Completed
8966,73,2020-06-15,06:00,14:00,1,Morning,8.0,0,Completed
8967,65,2020-06-15,14:00,22:00,1,Evening,7.0,0,Completed
8968,57,2020-06-15,14:00,22:00,1,Evening,5.0,0,Completed
8969,41,2020-06-15,22:00,06:00,1,Night,6.0,0,Completed
8970,49,2020-06-15,22:00,06:00,1,Night,8.0,0,Completed
8971,10,2020-06-15,06:00,14:00,2,Morning,8.0,0,Completed
8972,34,2020-06-15,06:00,14:00,2,Morning,8.0,0,Missed
8973,26,2020-06-15,06:00,14:00,2,Morning,8.0,0,Completed
8974,66,2020-06-15,06:00,14:00,2,Morning,5.0,0,Missed
8975,58,2020-06-15,14:00,22:00,2,Evening,8.0,0,Completed
8976,50,2020-06-15,14:00,22:00,2,Evening,8.0,0,Missed
8977,26,2020-06-15,14:00,22:00,2,Evening,8.0,0,Completed
8978,18,2020-06-15,14:00,22:00,2,Evening,8.0,0,Missed
8979,26,2020-06-15,22:00,06:00,2,Night,8.0,0,Completed
8980,58,2020-06-15,22:00,06:00,2,Night,8.0,0,Completed
8981,42,2020-06-15,22:00,06:00,2,Night,8.0,0,Completed
8982,50,2020-06-15,22:00,06:00,2,Night,8.0,0,Completed
8983,27,2020-06-15,06:00,14:00,3,Morning,8.0,0,Completed
8984,91,2020-06-15,06:00,14:00,3,Morning,8.0,0,Completed
8985,99,2020-06-15,06:00,14:00,3,Morning,8.0,0,Completed
8986,91,2020-06-15,14:00,22:00,3,Evening,8.0,0,Completed
8987,83,2020-06-15,14:00,22:00,3,Evening,8.0,0,Completed
8988,67,2020-06-15,14:00,22:00,3,Evening,8.0,0,Completed
8989,19,2020-06-15,22:00,06:00,3,Night,8.0,0,Completed
8990,3,2020-06-15,22:00,06:00,3,Night,8.0,0,Completed
8991,91,2020-06-15,22:00,06:00,3,Night,8.0,0,Completed
8992,76,2020-06-15,06:00,14:00,4,Morning,8.0,0,Missed
8993,4,2020-06-15,14:00,22:00,4,Evening,8.0,0,Missed
8994,68,2020-06-15,22:00,06:00,4,Night,8.0,0,Completed
8995,5,2020-06-15,06:00,14:00,5,Morning,8.0,0,Completed
8996,85,2020-06-15,06:00,14:00,5,Morning,8.0,0,Completed
8997,45,2020-06-15,14:00,22:00,5,Evening,8.0,0,Scheduled
8998,77,2020-06-15,14:00,22:00,5,Evening,8.0,0,Completed
8999,53,2020-06-15,22:00,06:00,5,Night,11.0,3,Completed
9000,69,2020-06-15,22:00,06:00,5,Night,8.0,0,Completed
9001,38,2020-06-15,06:00,14:00,6,Morning,8.0,0,Missed
9002,86,2020-06-15,06:00,14:00,6,Morning,8.0,0,Completed
9003,62,2020-06-15,14:00,22:00,6,Evening,8.0,0,Missed
9004,86,2020-06-15,14:00,22:00,6,Evening,8.0,0,Completed
9005,62,2020-06-15,22:00,06:00,6,Night,8.0,0,Completed
9006,22,2020-06-15,22:00,06:00,6,Night,8.0,0,Completed
9007,7,2020-06-15,06:00,14:00,7,Morning,8.0,0,Completed
9008,39,2020-06-15,14:00,22:00,7,Evening,8.0,0,Completed
9009,55,2020-06-15,22:00,06:00,7,Night,11.0,3,Completed
9010,88,2020-06-15,06:00,14:00,8,Morning,8.0,0,Completed
9011,8,2020-06-15,06:00,14:00,8,Morning,8.0,0,Completed
9012,56,2020-06-15,06:00,14:00,8,Morning,8.0,0,Missed
9013,8,2020-06-15,14:00,22:00,8,Evening,8.0,0,Completed
9014,96,2020-06-15,14:00,22:00,8,Evening,7.0,0,Completed
9015,64,2020-06-15,14:00,22:00,8,Evening,11.0,3,Completed
9016,80,2020-06-15,22:00,06:00,8,Night,5.0,0,Completed
9017,96,2020-06-15,22:00,06:00,8,Night,5.0,0,Completed
9018,72,2020-06-15,22:00,06:00,8,Night,8.0,0,Completed
9019,41,2020-06-16,06:00,14:00,1,Morning,9.0,1,Missed
9020,33,2020-06-16,06:00,14:00,1,Morning,8.0,0,Completed
9021,1,2020-06-16,14:00,22:00,1,Evening,5.0,0,Completed
9022,49,2020-06-16,14:00,22:00,1,Evening,8.0,0,Completed
9023,97,2020-06-16,22:00,06:00,1,Night,8.0,0,Completed
9024,73,2020-06-16,22:00,06:00,1,Night,8.0,0,Missed
9025,26,2020-06-16,06:00,14:00,2,Morning,8.0,0,Completed
9026,82,2020-06-16,06:00,14:00,2,Morning,8.0,0,Completed
9027,74,2020-06-16,06:00,14:00,2,Morning,8.0,0,Completed
9028,50,2020-06-16,06:00,14:00,2,Morning,8.0,0,Completed
9029,74,2020-06-16,14:00,22:00,2,Evening,8.0,0,Completed
9030,90,2020-06-16,14:00,22:00,2,Evening,8.0,0,Completed
9031,58,2020-06-16,14:00,22:00,2,Evening,8.0,0,Completed
9032,10,2020-06-16,14:00,22:00,2,Evening,8.0,0,Completed
9033,58,2020-06-16,22:00,06:00,2,Night,8.0,0,Completed
9034,82,2020-06-16,22:00,06:00,2,Night,8.0,0,Completed
9035,66,2020-06-16,22:00,06:00,2,Night,8.0,0,Completed
9036,98,2020-06-16,22:00,06:00,2,Night,8.0,0,Completed
9037,75,2020-06-16,06:00,14:00,3,Morning,8.0,0,Completed
9038,27,2020-06-16,06:00,14:00,3,Morning,10.0,2,Completed
9039,51,2020-06-16,06:00,14:00,3,Morning,8.0,0,Completed
9040,83,2020-06-16,14:00,22:00,3,Evening,8.0,0,Completed
9041,75,2020-06-16,14:00,22:00,3,Evening,8.0,0,Missed
9042,43,2020-06-16,14:00,22:00,3,Evening,11.0,3,Completed
9043,91,2020-06-16,22:00,06:00,3,Night,5.0,0,Completed
9044,19,2020-06-16,22:00,06:00,3,Night,6.0,0,Completed
9045,27,2020-06-16,22:00,06:00,3,Night,8.0,0,Missed
9046,44,2020-06-16,06:00,14:00,4,Morning,8.0,0,Completed
9047,28,2020-06-16,14:00,22:00,4,Evening,8.0,0,Completed
9048,4,2020-06-16,22:00,06:00,4,Night,12.0,4,Completed
9049,77,2020-06-16,06:00,14:00,5,Morning,8.0,0,Completed
9050,21,2020-06-16,06:00,14:00,5,Morning,8.0,0,Completed
9051,37,2020-06-16,14:00,22:00,5,Evening,8.0,0,Completed
9052,77,2020-06-16,14:00,22:00,5,Evening,8.0,0,Completed
9053,21,2020-06-16,22:00,06:00,5,Night,8.0,0,Missed
9054,69,2020-06-16,22:00,06:00,5,Night,8.0,0,Completed
9055,62,2020-06-16,06:00,14:00,6,Morning,8.0,0,Completed
9056,94,2020-06-16,06:00,14:00,6,Morning,8.0,0,Completed
9057,54,2020-06-16,14:00,22:00,6,Evening,9.0,1,Missed
9058,78,2020-06-16,14:00,22:00,6,Evening,8.0,0,Completed
9059,62,2020-06-16,22:00,06:00,6,Night,8.0,0,Missed
9060,86,2020-06-16,22:00,06:00,6,Night,8.0,0,Completed
9061,87,2020-06-16,06:00,14:00,7,Morning,8.0,1,Completed
9062,79,2020-06-16,14:00,22:00,7,Evening,8.0,0,Completed
9063,63,2020-06-16,22:00,06:00,7,Night,8.0,0,Scheduled
9064,80,2020-06-16,06:00,14:00,8,Morning,6.0,0,Completed
9065,88,2020-06-16,06:00,14:00,8,Morning,8.0,0,Completed
9066,72,2020-06-16,06:00,14:00,8,Morning,10.0,2,Completed
9067,80,2020-06-16,14:00,22:00,8,Evening,12.0,4,Completed
9068,96,2020-06-16,14:00,22:00,8,Evening,8.0,0,Scheduled
9069,64,2020-06-16,14:00,22:00,8,Evening,8.0,0,Completed
9070,56,2020-06-16,22:00,06:00,8,Night,8.0,0,Completed
9071,40,2020-06-16,22:00,06:00,8,Night,8.0,0,Completed
9072,96,2020-06-16,22:00,06:00,8,Night,8.0,0,Missed
9073,65,2020-06-17,06:00,14:00,1,Morning,8.0,0,Completed
9074,41,2020-06-17,06:00,14:00,1,Morning,8.0,0,Completed
9075,17,2020-06-17,14:00,22:00,1,Evening,6.0,0,Missed
9076,65,2020-06-17,14:00,22:00,1,Evening,5.0,0,Completed
9077,89,2020-06-17,22:00,06:00,1,Night,8.0,0,Completed
9078,49,2020-06-17,22:00,06:00,1,Night,10.0,2,Completed
9079,18,2020-06-17,06:00,14:00,2,Morning,8.0,0,Completed
9080,82,2020-06-17,06:00,14:00,2,Morning,8.0,0,Completed
9081,58,2020-06-17,06:00,14:00,2,Morning,8.0,0,Completed
9082,2,2020-06-17,06:00,14:00,2,Morning,5.0,0,Completed
9083,90,2020-06-17,14:00,22:00,2,Evening,10.0,2,Completed
9084,10,2020-06-17,14:00,22:00,2,Evening,8.0,0,Missed
9085,2,2020-06-17,14:00,22:00,2,Evening,5.0,0,Completed
9086,26,2020-06-17,14:00,22:00,2,Evening,8.0,0,Completed
9087,2,2020-06-17,22:00,06:00,2,Night,8.0,0,Completed
9088,74,2020-06-17,22:00,06:00,2,Night,8.0,0,Completed
9089,26,2020-06-17,22:00,06:00,2,Night,10.0,2,Completed
9090,98,2020-06-17,22:00,06:00,2,Night,8.0,0,Completed
9091,59,2020-06-17,06:00,14:00,3,Morning,8.0,0,Completed
9092,35,2020-06-17,06:00,14:00,3,Morning,11.0,3,Completed
9093,3,2020-06-17,06:00,14:00,3,Morning,10.0,2,Completed
9094,91,2020-06-17,14:00,22:00,3,Evening,8.0,0,Completed
9095,27,2020-06-17,14:00,22:00,3,Evening,8.0,0,Completed
9096,83,2020-06-17,14:00,22:00,3,Evening,8.0,0,Completed
9097,75,2020-06-17,22:00,06:00,3,Night,8.0,0,Completed
9098,99,2020-06-17,22:00,06:00,3,Night,7.0,0,Completed
9099,67,2020-06-17,22:00,06:00,3,Night,5.0,0,Completed
9100,100,2020-06-17,06:00,14:00,4,Morning,8.0,0,Completed
9101,36,2020-06-17,14:00,22:00,4,Evening,11.0,3,Completed
9102,12,2020-06-17,22:00,06:00,4,Night,8.0,0,Completed
9103,29,2020-06-17,06:00,14:00,5,Morning,8.0,0,Completed
9104,93,2020-06-17,06:00,14:00,5,Morning,7.0,0,Completed
9105,77,2020-06-17,14:00,22:00,5,Evening,8.0,0,Completed
9106,69,2020-06-17,14:00,22:00,5,Evening,5.0,0,Scheduled
9107,37,2020-06-17,22:00,06:00,5,Night,8.0,0,Scheduled
9108,61,2020-06-17,22:00,06:00,5,Night,8.0,0,Missed
9109,54,2020-06-17,06:00,14:00,6,Morning,12.0,4,Completed
9110,78,2020-06-17,06:00,14:00,6,Morning,8.0,0,Completed
9111,94,2020-06-17,14:00,22:00,6,Evening,8.0,0,Completed
9112,22,2020-06-17,14:00,22:00,6,Evening,8.0,0,Completed
9113,30,2020-06-17,22:00,06:00,6,Night,8.0,0,Completed
9114,46,2020-06-17,22:00,06:00,6,Night,8.0,0,Completed
9115,79,2020-06-17,06:00,14:00,7,Morning,10.0,3,Missed
9116,87,2020-06-17,14:00,22:00,7,Evening,8.0,0,Completed
9117,79,2020-06-17,22:00,06:00,7,Night,8.0,0,Scheduled
9118,64,2020-06-17,06:00,14:00,8,Morning,8.0,0,Missed
9119,96,2020-06-17,06:00,14:00,8,Morning,8.0,0,Completed
9120,56,2020-06-17,06:00,14:00,8,Morning,5.0,0,Completed
9121,72,2020-06-17,14:00,22:00,8,Evening,7.0,0,Completed
9122,32,2020-06-17,14:00,22:00,8,Evening,8.0,0,Completed
9123,80,2020-06-17,14:00,22:00,8,Evening,8.0,0,Completed
9124,64,2020-06-17,22:00,06:00,8,Night,8.0,0,Completed
9125,40,2020-06-17,22:00,06:00,8,Night,8.0,0,Scheduled
9126,72,2020-06-17,22:00,06:00,8,Night,9.0,1,Scheduled
9127,57,2020-06-18,06:00,14:00,1,Morning,10.0,2,Scheduled
9128,41,2020-06-18,06:00,14:00,1,Morning,8.0,0,Completed
9129,65,2020-06-18,14:00,22:00,1,Evening,11.0,3,Completed
9130,97,2020-06-18,14:00,22:00,1,Evening,6.0,0,Completed
9131,25,2020-06-18,22:00,06:00,1,Night,8.0,0,Completed
9132,41,2020-06-18,22:00,06:00,1,Night,8.0,0,Completed
9133,42,2020-06-18,06:00,14:00,2,Morning,8.0,0,Completed
9134,98,2020-06-18,06:00,14:00,2,Morning,8.0,0,Completed
9135,50,2020-06-18,06:00,14:00,2,Morning,8.0,0,Completed
9136,10,2020-06-18,06:00,14:00,2,Morning,10.0,2,Completed
9137,82,2020-06-18,14:00,22:00,2,Evening,8.0,0,Completed
9138,74,2020-06-18,14:00,22:00,2,Evening,8.0,0,Scheduled
9139,66,2020-06-18,14:00,22:00,2,Evening,12.0,4,Completed
9140,10,2020-06-18,14:00,22:00,2,Evening,8.0,0,Completed
9141,90,2020-06-18,22:00,06:00,2,Night,5.0,0,Scheduled
9142,18,2020-06-18,22:00,06:00,2,Night,5.0,0,Missed
9143,42,2020-06-18,22:00,06:00,2,Night,8.0,0,Completed
9144,74,2020-06-18,22:00,06:00,2,Night,8.0,0,Completed
9145,67,2020-06-18,06:00,14:00,3,Morning,8.0,0,Scheduled
9146,91,2020-06-18,06:00,14:00,3,Morning,8.0,0,Completed
9147,35,2020-06-18,06:00,14:00,3,Morning,8.0,0,Completed
9148,43,2020-06-18,14:00,22:00,3,Evening,8.0,0,Completed
9149,75,2020-06-18,14:00,22:00,3,Evening,8.0,0,Completed
9150,99,2020-06-18,14:00,22:00,3,Evening,8.0,0,Completed
9151,83,2020-06-18,22:00,06:00,3,Night,9.0,1,Completed
9152,67,2020-06-18,22:00,06:00,3,Night,8.0,0,Completed
9153,19,2020-06-18,22:00,06:00,3,Night,12.0,4,Completed
9154,12,2020-06-18,06:00,14:00,4,Morning,8.0,0,Completed
9155,60,2020-06-18,14:00,22:00,4,Evening,11.0,3,Missed
9156,100,2020-06-18,22:00,06:00,4,Night,8.0,0,Completed
9157,29,2020-06-18,06:00,14:00,5,Morning,8.0,0,Completed
9158,5,2020-06-18,06:00,14:00,5,Morning,8.0,0,Missed
9159,45,2020-06-18,14:00,22:00,5,Evening,8.0,0,Completed
9160,61,2020-06-18,14:00,22:00,5,Evening,8.0,0,Completed
9161,69,2020-06-18,22:00,06:00,5,Night,8.0,0,Completed
9162,45,2020-06-18,22:00,06:00,5,Night,8.0,0,Completed
9163,78,2020-06-18,06:00,14:00,6,Morning,10.0,2,Completed
9164,94,2020-06-18,06:00,14:00,6,Morning,8.0,0,Missed
9165,46,2020-06-18,14:00,22:00,6,Evening,8.0,0,Missed
9166,54,2020-06-18,14:00,22:00,6,Evening,8.0,0,Completed
9167,94,2020-06-18,22:00,06:00,6,Night,8.0,0,Completed
9168,62,2020-06-18,22:00,06:00,6,Night,8.0,0,Completed
9169,7,2020-06-18,06:00,14:00,7,Morning,10.0,2,Completed
9170,31,2020-06-18,14:00,22:00,7,Evening,8.0,0,Completed
9171,15,2020-06-18,22:00,06:00,7,Night,11.0,3,Completed
9172,80,2020-06-18,06:00,14:00,8,Morning,8.0,0,Scheduled
9173,8,2020-06-18,06:00,14:00,8,Morning,8.0,0,Completed
9174,48,2020-06-18,06:00,14:00,8,Morning,8.0,0,Completed
9175,72,2020-06-18,14:00,22:00,8,Evening,8.0,0,Completed
9176,64,2020-06-18,14:00,22:00,8,Evening,9.0,2,Missed
9177,96,2020-06-18,14:00,22:00,8,Evening,10.0,2,Scheduled
9178,88,2020-06-18,22:00,06:00,8,Night,11.0,3,Completed
9179,48,2020-06-18,22:00,06:00,8,Night,8.0,0,Completed
9180,40,2020-06-18,22:00,06:00,8,Night,8.0,0,Missed
9181,81,2020-06-19,06:00,14:00,1,Morning,8.0,0,Completed
9182,57,2020-06-19,06:00,14:00,1,Morning,8.0,0,Completed
9183,89,2020-06-19,14:00,22:00,1,Evening,5.0,0,Completed
9184,25,2020-06-19,14:00,22:00,1,Evening,8.0,0,Completed
9185,89,2020-06-19,22:00,06:00,1,Night,8.0,0,Scheduled
9186,97,2020-06-19,22:00,06:00,1,Night,8.0,0,Completed
9187,10,2020-06-19,06:00,14:00,2,Morning,8.0,0,Missed
9188,74,2020-06-19,06:00,14:00,2,Morning,12.0,4,Completed
9189,82,2020-06-19,06:00,14:00,2,Morning,8.0,0,Completed
9190,26,2020-06-19,06:00,14:00,2,Morning,6.0,0,Completed
9191,66,2020-06-19,14:00,22:00,2,Evening,8.0,0,Completed
9192,90,2020-06-19,14:00,22:00,2,Evening,6.0,0,Completed
9193,58,2020-06-19,14:00,22:00,2,Evening,8.0,0,Completed
9194,74,2020-06-19,14:00,22:00,2,Evening,8.0,0,Completed
9195,10,2020-06-19,22:00,06:00,2,Night,8.0,0,Completed
9196,58,2020-06-19,22:00,06:00,2,Night,8.0,0,Scheduled
9197,82,2020-06-19,22:00,06:00,2,Night,8.0,0,Missed
9198,34,2020-06-19,22:00,06:00,2,Night,8.0,0,Completed
9199,59,2020-06-19,06:00,14:00,3,Morning,10.0,4,Completed
9200,91,2020-06-19,06:00,14:00,3,Morning,8.0,0,Completed
9201,83,2020-06-19,06:00,14:00,3,Morning,8.0,0,Missed
9202,67,2020-06-19,14:00,22:00,3,Evening,8.0,0,Scheduled
9203,27,2020-06-19,14:00,22:00,3,Evening,8.0,0,Completed
9204,11,2020-06-19,14:00,22:00,3,Evening,8.0,0,Completed
9205,59,2020-06-19,22:00,06:00,3,Night,8.0,0,Completed
