ServiceUsageID,GuestID,ServiceID,UsageDate,Quantity,UnitCost,TotalCost
35767,817,9,2022-06-17,1,8.95,8.95
35768,1582,1,2024-11-20,3,27.97,83.91
35769,1537,8,2021-10-27,10,15.82,158.16
35770,1084,9,2024-07-24,1,10.00,10.00
35771,1604,15,2022-03-11,1,42.25,42.25
35772,1160,12,2020-09-11,4,46.63,186.52
35773,2692,3,2021-12-30,3,61.70,185.09
35774,1110,6,2023-05-19,1,88.12,88.12
35775,2569,2,2025-07-11,4,36.83,147.32
35776,1871,10,2023-11-30,1,5.02,5.02
35777,430,10,2023-08-26,1,4.50,4.50
35778,2704,15,2025-07-21,1,40.33,40.33
35779,165,12,2025-10-09,2,54.55,109.11
35780,2247,2,2025-12-14,2,37.75,75.51
35781,1058,10,2023-10-23,1,4.56,4.56
35782,1459,2,2022-04-04,1,30.30,30.30
35783,293,14,2022-09-25,4,15.80,63.20
35784,1442,14,2021-07-10,4,15.52,62.07
35785,1097,2,2020-02-03,2,34.91,69.82
35786,15,10,2021-04-17,1,4.13,4.13
35787,558,13,2025-04-11,8,21.04,168.28
35788,813,4,2024-05-22,1,46.05,46.05
35789,2727,2,2020-06-01,4,37.99,151.96
35790,432,2,2025-03-19,3,30.37,91.11
35791,1098,14,2024-11-08,2,17.77,35.54
35792,1682,14,2020-01-18,4,12.24,48.95
35793,865,14,2022-05-05,4,17.16,68.63
35794,1948,5,2021-01-24,2,12.59,25.18
35795,749,10,2024-04-21,1,5.82,5.82
35796,806,10,2020-12-25,1,5.82,5.82
35797,505,11,2021-09-08,1,27.51,27.51
35798,469,5,2021-01-24,5,9.02,45.11
35799,2835,13,2024-11-19,6,20.42,122.49
35800,1534,3,2021-04-18,4,60.67,242.67
35801,855,3,2023-12-22,1,63.27,63.27
35802,623,4,2020-12-24,1,44.59,44.59
35803,2001,8,2025-09-27,4,14.22,56.89
35804,2170,5,2023-04-14,6,13.96,83.78
35805,2239,14,2022-12-17,2,13.94,27.88
35806,57,12,2020-04-02,2,54.58,109.16
35807,1224,8,2024-10-28,3,13.35,40.05
35808,71,3,2020-09-04,1,50.42,50.42
35809,2858,4,2020-04-27,1,62.01,62.01
35810,2731,10,2020-08-10,1,4.14,4.14
35811,1683,8,2024-02-15,3,13.43,40.30
35812,2666,9,2020-04-09,1,8.56,8.56
35813,285,14,2024-12-12,3,14.46,43.39
35814,849,11,2025-02-22,1,28.07,28.07
35815,2147,6,2021-05-13,1,83.75,83.75
35816,2848,4,2025-07-17,1,78.27,78.27
35817,2904,11,2022-04-13,1,27.85,27.85
35818,856,6,2023-11-03,1,82.62,82.62
35819,2675,12,2021-11-30,6,51.34,308.02
35820,677,13,2024-04-01,7,21.30,149.10
35821,2684,7,2025-10-29,1,64.72,64.72
35822,2179,11,2025-11-27,1,29.53,29.53
35823,2753,9,2021-03-02,1,11.92,11.92
35824,467,15,2022-08-04,1,45.66,45.66
35825,2475,10,2025-03-29,1,4.98,4.98
35826,2018,9,2025-12-10,1,9.83,9.83
35827,2363,2,2020-03-27,2,36.65,73.29
35828,2717,12,2025-08-22,6,46.93,281.56
35829,2562,2,2020-05-27,3,30.74,92.22
35830,1232,2,2021-07-20,4,39.30,157.20
35831,1584,15,2020-04-27,1,47.73,47.73
35832,1256,2,2021-03-11,2,31.28,62.57
35833,1099,3,2021-01-01,1,58.24,58.24
35834,1112,7,2024-03-25,1,55.87,55.87
35835,752,15,2020-06-09,1,49.83,49.83
35836,2964,1,2025-01-17,4,24.79,99.16
35837,2768,11,2021-06-09,1,31.15,31.15
35838,1006,11,2025-07-22,1,25.35,25.35
35839,2147,12,2024-08-12,2,54.57,109.15
35840,1457,8,2020-05-01,1,17.21,17.21
35841,2464,11,2023-07-05,1,26.34,26.34
35842,1,6,2023-08-22,1,79.63,79.63
35843,470,8,2025-12-05,8,14.44,115.49
35844,592,1,2023-07-25,2,26.70,53.39
35845,1569,13,2021-02-14,1,19.21,19.21
35846,113,2,2022-06-28,2,34.66,69.32
35847,425,1,2023-07-27,4,27.39,109.56
35848,1299,13,2023-05-20,8,21.16,169.25
35849,1220,1,2020-06-28,2,24.97,49.94
35850,1918,5,2024-02-11,4,12.40,49.60
35851,2086,3,2022-03-04,3,64.50,193.49
35852,804,11,2020-09-27,1,32.69,32.69
35853,1112,3,2023-09-30,2,55.73,111.47
35854,1032,2,2022-05-16,2,36.70,73.40
35855,2366,6,2023-09-04,1,89.88,89.88
35856,2160,9,2024-05-24,1,8.76,8.76
35857,2198,15,2020-09-06,1,47.60,47.60
35858,674,1,2020-10-06,3,27.33,81.98
35859,2285,13,2025-10-07,8,21.57,172.55
35860,295,11,2025-03-13,1,30.59,30.59
35861,1594,10,2021-07-16,1,4.36,4.36
35862,55,12,2021-12-20,1,52.76,52.76
35863,1242,2,2022-04-11,3,38.20,114.60
35864,2829,1,2021-03-18,4,22.04,88.14
35865,2216,14,2025-03-21,2,12.45,24.91
35866,46,3,2025-08-13,3,57.75,173.25
35867,2755,11,2024-06-30,1,25.26,25.26
35868,2598,1,2021-12-16,2,25.48,50.97
35869,2648,15,2020-11-21,1,42.91,42.91
35870,15,10,2021-07-28,1,4.86,4.86
35871,2697,8,2023-08-08,1,17.71,17.71
35872,2661,4,2021-11-08,1,74.18,74.18
35873,2403,3,2025-08-03,3,64.74,194.22
35874,1935,13,2021-04-30,8,18.00,144.03
35875,468,9,2022-12-13,1,10.23,10.23
35876,1066,11,2023-04-10,1,31.24,31.24
35877,1150,13,2020-09-10,3,18.33,54.98
35878,2072,11,2023-03-08,1,26.17,26.17
35879,1713,6,2020-06-10,1,71.45,71.45
35880,2081,5,2022-01-15,6,11.00,65.98
35881,919,4,2022-09-25,1,70.82,70.82
35882,1725,14,2025-01-15,2,17.72,35.44
35883,623,4,2024-06-09,1,50.04,50.04
35884,712,11,2024-10-16,1,28.72,28.72
35885,2893,8,2025-03-24,9,12.92,116.29
35886,1625,7,2024-11-28,1,57.51,57.51
35887,2493,15,2023-10-20,1,45.30,45.30
35888,1149,4,2023-08-21,1,47.22,47.22
35889,1433,1,2022-11-26,4,24.94,99.75
35890,2873,11,2020-06-11,1,31.85,31.85
35891,1306,8,2020-11-10,7,12.92,90.46
35892,1487,15,2021-10-17,1,40.58,40.58
35893,2175,3,2022-12-25,3,58.55,175.64
35894,51,1,2025-11-15,4,25.21,100.83
35895,1087,8,2022-02-26,5,16.98,84.90
35896,846,5,2022-01-14,3,12.14,36.43
35897,236,9,2023-08-20,1,10.18,10.18
35898,501,14,2024-05-17,3,14.89,44.66
35899,1662,2,2021-08-02,4,39.01,156.06
35900,1477,4,2022-09-16,1,39.00,39.00
35901,23,4,2021-09-03,1,36.88,36.88
35902,1368,10,2021-04-04,1,5.39,5.39
35903,674,12,2024-10-17,4,46.12,184.47
35904,2182,1,2023-07-27,3,24.67,74.01
35905,2888,4,2024-06-13,1,83.24,83.24
35906,292,8,2022-02-16,5,12.53,62.66
35907,1631,13,2024-10-05,1,21.32,21.32
35908,406,14,2024-02-23,4,14.48,57.93
35909,118,1,2024-07-03,4,24.91,99.64
35910,522,2,2020-12-25,2,35.34,70.67
35911,2961,10,2020-11-25,1,5.37,5.37
35912,2858,7,2024-03-07,1,58.13,58.13
35913,262,9,2023-10-21,1,11.08,11.08
35914,155,15,2020-10-25,1,40.17,40.17
35915,2340,5,2023-01-09,2,12.57,25.15
35916,2055,14,2023-01-14,4,15.37,61.47
35917,1933,1,2024-05-24,4,23.41,93.65
35918,2707,4,2023-02-28,1,68.81,68.81
35919,489,7,2020-11-17,1,61.69,61.69
35920,680,9,2024-05-13,1,8.23,8.23
35921,963,7,2020-10-10,1,58.56,58.56
35922,1286,1,2020-03-17,3,26.49,79.47
35923,133,2,2020-10-28,1,32.72,32.72
35924,1591,8,2024-12-11,2,17.36,34.73
35925,2484,9,2024-05-26,1,8.04,8.04
35926,193,6,2023-08-30,1,84.73,84.73
35927,329,2,2022-10-29,2,32.74,65.48
35928,520,11,2022-08-05,1,25.45,25.45
35929,2898,6,2023-12-14,1,71.05,71.05
35930,484,1,2023-12-31,2,23.18,46.36
35931,1854,2,2021-04-09,3,32.44,97.31
35932,413,15,2024-06-07,1,40.29,40.29
35933,2018,13,2025-10-22,4,18.95,75.78
35934,860,8,2025-11-07,5,17.59,87.95
35935,121,9,2020-10-31,1,9.70,9.70
35936,2248,4,2023-06-06,1,49.25,49.25
35937,2937,7,2024-05-19,1,57.91,57.91
35938,901,12,2025-10-06,6,50.04,300.21
35939,15,11,2025-07-06,1,30.87,30.87
35940,2907,1,2024-11-28,2,26.76,53.51
35941,2582,1,2025-11-12,4,25.35,101.40
35942,1676,9,2024-06-13,1,10.94,10.94
35943,2639,5,2024-04-29,5,11.31,56.53
35944,2454,12,2024-11-30,6,51.16,306.98
35945,2559,1,2025-07-16,4,26.33,105.30
35946,2309,1,2022-03-11,4,22.26,89.06
35947,548,7,2024-04-15,1,66.94,66.94
35948,1235,13,2024-05-20,1,20.89,20.89
35949,494,9,2025-03-12,1,11.61,11.61
35950,1964,12,2023-07-11,4,45.66,182.63
35951,2045,8,2022-03-26,9,17.28,155.52
35952,87,3,2025-08-18,2,62.26,124.52
35953,348,5,2021-01-10,2,11.53,23.07
35954,2217,12,2024-03-10,1,48.19,48.19
35955,301,10,2025-12-17,1,5.59,5.59
35956,2447,9,2020-02-07,1,10.18,10.18
35957,1615,14,2021-07-20,4,15.72,62.90
35958,2427,14,2020-11-26,1,16.31,16.31
35959,1725,5,2023-03-21,1,9.86,9.86
35960,143,14,2023-09-26,1,12.22,12.22
35961,2629,13,2022-05-22,7,20.57,143.97
35962,1198,13,2020-01-10,4,18.88,75.52
35963,1923,11,2025-11-15,1,27.25,27.25
35964,778,7,2022-03-17,1,55.53,55.53
35965,413,7,2022-03-24,1,65.32,65.32
35966,2614,1,2025-11-11,2,25.13,50.26
35967,2322,14,2020-08-21,4,15.29,61.15
35968,2322,12,2023-10-06,1,54.58,54.58
35969,132,3,2023-06-20,2,54.29,108.57
35970,401,8,2025-02-15,3,14.93,44.79
35971,848,13,2024-06-15,1,18.62,18.62
35972,2738,13,2025-08-30,6,20.54,123.23
35973,583,2,2022-08-01,1,35.64,35.64
35974,2127,11,2021-08-23,1,32.01,32.01
35975,1368,1,2021-10-22,2,27.65,55.29
35976,2121,7,2021-12-28,1,67.84,67.84
35977,1696,8,2024-06-05,5,15.07,75.34
35978,2709,15,2022-02-21,1,40.47,40.47
35979,1314,10,2022-06-05,1,5.21,5.21
35980,552,14,2023-11-29,4,16.91,67.66
35981,950,4,2021-05-29,1,51.31,51.31
35982,247,2,2022-07-13,2,36.68,73.36
35983,1853,7,2021-01-12,1,57.20,57.20
35984,2807,4,2023-07-26,1,44.51,44.51
35985,1283,10,2024-08-30,1,4.55,4.55
35986,1563,4,2024-11-04,1,46.04,46.04
35987,2523,11,2024-10-28,1,29.15,29.15
35988,2635,2,2025-07-07,3,30.27,90.82
35989,1334,6,2023-05-08,1,76.93,76.93
35990,1004,3,2022-05-24,1,52.38,52.38
35991,2150,12,2023-01-24,6,50.97,305.84
35992,558,14,2020-03-06,1,13.09,13.09
35993,2981,3,2021-08-21,3,59.57,178.71
35994,2823,6,2025-05-05,1,87.42,87.42
35995,1955,12,2021-09-25,6,53.07,318.43
35996,1400,5,2021-02-17,5,9.51,47.57
35997,1003,3,2022-09-06,1,58.54,58.54
35998,1539,4,2022-09-12,1,71.38,71.38
35999,2928,6,2024-07-14,1,71.16,71.16
36000,322,11,2025-03-20,1,34.82,34.82
36001,1804,4,2021-05-18,1,65.47,65.47
36002,2250,7,2024-05-24,1,65.25,65.25
36003,2065,4,2022-11-06,1,78.11,78.11
36004,2665,14,2022-06-06,1,13.49,13.49
36005,974,13,2024-12-11,5,20.72,103.60
36006,878,3,2024-11-29,2,52.53,105.06
36007,2544,12,2021-08-13,5,45.37,226.84
36008,401,4,2022-09-19,1,80.67,80.67
36009,2608,3,2023-05-28,4,53.40,213.60
36010,1950,12,2021-11-23,6,50.22,301.30
36011,67,15,2021-12-15,1,41.47,41.47
36012,2878,7,2025-07-02,1,64.97,64.97
36013,1878,9,2025-11-24,1,8.82,8.82
36014,1838,7,2025-07-02,1,65.19,65.19
36015,741,1,2025-09-04,3,22.14,66.41
36016,1285,5,2020-07-19,5,13.09,65.45
36017,935,14,2020-05-30,2,14.23,28.46
36018,1487,7,2022-02-07,1,61.50,61.50
36019,1681,9,2022-11-08,1,10.87,10.87
36020,2170,2,2025-09-13,4,34.76,139.03
36021,647,14,2024-05-04,2,12.04,24.08
36022,1076,6,2025-03-16,1,74.22,74.22
36023,2124,7,2024-05-30,1,60.05,60.05
36024,1549,5,2022-09-16,5,12.27,61.37
36025,504,15,2022-06-20,1,42.84,42.84
36026,2373,9,2022-08-08,1,11.58,11.58
36027,385,2,2023-04-05,3,36.81,110.44
36028,2370,4,2021-09-28,1,84.49,84.49
36029,2617,15,2020-04-01,1,49.95,49.95
36030,762,7,2025-02-06,1,65.47,65.47
36031,2708,1,2025-08-15,3,23.24,69.72
36032,593,9,2025-05-29,1,9.48,9.48
36033,2563,6,2025-07-20,1,70.50,70.50
36034,2295,9,2022-05-26,1,10.57,10.57
36035,2499,7,2024-10-25,1,69.06,69.06
36036,1746,10,2021-06-04,1,4.75,4.75
36037,997,12,2023-08-14,2,45.86,91.72
36038,2724,14,2024-01-02,4,17.58,70.30
36039,1315,7,2024-02-27,1,68.67,68.67
36040,2679,8,2020-12-31,7,16.07,112.49
36041,59,8,2025-06-02,8,12.67,101.34
36042,1139,5,2024-10-18,5,13.25,66.25
36043,112,12,2025-07-06,5,54.41,272.03
36044,2356,11,2025-11-21,1,26.23,26.23
36045,659,3,2022-04-13,4,50.73,202.93
36046,512,13,2021-06-15,7,21.19,148.35
36047,460,7,2024-11-10,1,66.44,66.44
36048,2483,14,2025-05-04,1,14.99,14.99
36049,2515,2,2022-09-27,1,37.05,37.05
36050,526,10,2023-09-12,1,5.43,5.43
36051,2264,12,2023-10-13,3,54.74,164.23
36052,2070,1,2023-09-12,4,22.08,88.31
36053,731,9,2021-10-19,1,8.70,8.70
36054,2649,11,2025-08-11,1,31.02,31.02
36055,1522,7,2022-03-22,1,68.14,68.14
36056,547,14,2022-11-01,3,13.25,39.75
36057,2549,12,2021-01-31,2,47.09,94.17
36058,973,10,2022-10-18,1,4.72,4.72
36059,88,12,2020-11-22,6,45.44,272.62
36060,1074,8,2024-05-04,7,15.21,106.48
36061,782,15,2025-03-21,1,46.73,46.73
36062,1272,6,2023-07-25,1,87.99,87.99
36063,1410,14,2022-01-25,3,16.49,49.47
36064,2062,4,2024-11-23,1,72.41,72.41
36065,1936,8,2025-11-16,9,14.72,132.50
36066,2023,10,2023-01-18,1,5.60,5.60
36067,1414,10,2024-08-27,1,4.06,4.06
36068,2204,13,2025-08-01,6,19.58,117.49
36069,2206,1,2025-05-23,1,25.86,25.86
36070,2275,3,2021-07-09,3,56.49,169.48
36071,2770,7,2021-04-21,1,69.46,69.46
36072,870,6,2021-11-20,1,83.34,83.34
36073,1254,5,2024-11-28,5,10.70,53.48
36074,1403,1,2025-01-01,4,25.86,103.44
36075,567,4,2021-05-12,1,59.87,59.87
36076,947,5,2025-03-05,6,11.70,70.19
36077,775,10,2022-03-29,1,4.28,4.28
36078,1482,11,2025-05-26,1,29.83,29.83
36079,2722,13,2020-06-28,5,19.39,96.94
36080,2717,10,2025-02-09,1,5.54,5.54
36081,1223,12,2021-02-01,1,47.16,47.16
36082,1403,15,2023-07-15,1,43.86,43.86
36083,2584,13,2025-05-11,6,20.33,122.01
36084,551,2,2023-12-03,3,33.09,99.27
36085,2642,12,2023-09-30,6,52.32,313.93
36086,1342,15,2022-07-06,1,42.76,42.76
36087,796,13,2021-06-01,6,20.73,124.35
36088,2776,2,2023-12-29,1,30.23,30.23
36089,812,1,2021-12-16,4,27.31,109.24
36090,1764,3,2024-10-21,1,55.11,55.11
36091,1716,10,2021-09-16,1,4.78,4.78
36092,700,7,2024-12-11,1,67.11,67.11
36093,2976,3,2020-03-08,2,51.18,102.36
36094,1649,11,2022-05-17,1,34.94,34.94
36095,104,3,2024-06-15,2,56.48,112.96
36096,495,6,2022-10-02,1,83.88,83.88
36097,1833,14,2021-06-24,2,15.62,31.24
36098,1790,8,2021-10-10,6,14.74,88.42
36099,14,8,2020-09-28,3,17.59,52.78
36100,790,4,2021-12-29,1,81.20,81.20
36101,1622,3,2024-05-12,3,64.50,193.49
36102,1234,2,2023-08-24,4,38.93,155.71
36103,2138,9,2022-11-03,1,11.08,11.08
36104,351,12,2021-02-18,1,50.32,50.32
36105,772,13,2021-06-13,6,19.43,116.58
36106,1862,14,2023-10-29,3,17.20,51.60
36107,2631,14,2021-09-06,4,13.31,53.24
36108,704,2,2024-04-22,4,37.12,148.47
36109,770,12,2024-05-10,4,53.38,213.52
36110,2215,3,2022-08-02,2,54.64,109.27
36111,2152,13,2024-06-14,6,19.70,118.21
36112,1847,9,2023-06-24,1,10.45,10.45
36113,1206,13,2020-11-04,7,18.49,129.42
36114,593,14,2025-03-22,4,15.53,62.10
36115,51,6,2023-05-09,1,84.83,84.83
36116,1296,1,2025-04-09,1,22.22,22.22
36117,338,15,2025-10-19,1,48.49,48.49
36118,806,14,2023-05-06,1,13.84,13.84
36119,1988,9,2024-06-08,1,10.17,10.17
36120,1888,13,2021-05-12,1,20.09,20.09
36121,2320,1,2021-07-09,3,26.14,78.43
36122,1639,1,2020-07-09,2,26.29,52.57
36123,1565,13,2025-03-23,2,20.01,40.01
36124,471,1,2022-02-16,1,26.55,26.55
36125,388,12,2025-11-14,4,50.03,200.14
36126,2663,12,2022-01-09,6,52.69,316.14
36127,2550,2,2020-06-10,4,33.62,134.49
36128,754,9,2025-09-09,1,11.99,11.99
36129,1245,12,2021-12-25,2,49.39,98.78
36130,2936,14,2021-06-26,2,12.42,24.84
36131,1975,10,2021-05-11,1,4.54,4.54
36132,1646,5,2025-03-27,3,8.11,24.34
36133,2528,4,2022-03-22,1,42.86,42.86
36134,2141,6,2020-09-22,1,85.48,85.48
36135,1324,8,2021-03-13,7,17.10,119.73
36136,811,12,2022-10-18,4,53.22,212.88
36137,62,12,2023-10-26,2,54.07,108.14
36138,1509,11,2023-02-05,1,32.74,32.74
36139,1641,5,2023-05-11,5,13.76,68.82
36140,2721,12,2020-12-04,2,47.05,94.10
36141,56,1,2023-05-05,4,25.18,100.73
36142,80,4,2021-06-09,1,66.11,66.11
36143,2900,15,2024-12-28,1,45.74,45.74
36144,2098,2,2020-06-12,3,33.21,99.63
36145,1521,6,2022-10-24,1,73.17,73.17
36146,2623,13,2021-10-03,8,21.91,175.29
36147,408,14,2020-12-28,3,16.66,49.97
36148,2886,3,2024-09-06,1,58.87,58.87
36149,263,6,2020-12-08,1,74.78,74.78
36150,2625,1,2020-05-14,4,25.02,100.10
36151,935,3,2020-02-05,4,56.92,227.69
36152,1855,14,2024-01-11,2,15.43,30.86
36153,1739,5,2024-05-06,5,13.59,67.97
36154,1985,15,2024-08-08,1,43.38,43.38
36155,2265,8,2024-11-13,2,13.03,26.05
36156,2868,7,2021-04-09,1,59.83,59.83
36157,1785,6,2024-05-12,1,82.61,82.61
36158,1464,14,2021-11-18,1,16.98,16.98
36159,25,4,2024-03-19,1,58.10,58.10
36160,1641,14,2023-07-18,1,13.83,13.83
36161,2247,15,2021-08-19,1,45.54,45.54
36162,2047,6,2023-05-02,1,84.27,84.27
36163,1060,6,2020-10-30,1,86.76,86.76
36164,1065,15,2023-10-16,1,45.69,45.69
36165,1766,7,2023-03-24,1,58.68,58.68
36166,1910,15,2023-02-23,1,42.94,42.94
36167,2026,2,2022-12-22,1,36.09,36.09
36168,2048,13,2021-12-28,3,20.09,60.27
36169,2378,11,2023-07-28,1,28.76,28.76
36170,2626,1,2023-04-08,1,24.42,24.42
36171,1711,3,2023-12-29,3,63.44,190.33
36172,2522,2,2022-08-16,2,37.86,75.72
36173,1351,14,2025-11-28,4,17.15,68.59
36174,136,8,2025-11-11,6,17.43,104.58
36175,344,3,2025-09-19,2,60.51,121.02
36176,1662,14,2024-06-09,1,14.89,14.89
36177,203,7,2020-10-11,1,61.52,61.52
36178,1081,2,2025-08-18,3,35.79,107.37
36179,1241,13,2023-08-07,6,18.96,113.78
36180,2654,9,2022-06-30,1,9.71,9.71
36181,447,13,2020-12-17,2,20.54,41.08
36182,2053,5,2023-12-10,2,10.86,21.73
36183,353,1,2023-09-16,2,25.90,51.79
36184,2328,4,2023-05-15,1,41.03,41.03
36185,751,15,2022-03-21,1,41.67,41.67
36186,982,1,2021-03-14,4,26.37,105.49
36187,368,4,2022-08-09,1,74.13,74.13
36188,1130,3,2021-06-24,1,64.26,64.26
36189,297,9,2023-05-02,1,9.35,9.35
36190,964,9,2020-12-29,1,9.67,9.67
36191,389,4,2020-09-27,1,58.00,58.00
36192,807,7,2021-01-09,1,57.25,57.25
36193,1979,1,2021-12-01,2,27.67,55.35
36194,968,4,2020-09-17,1,76.78,76.78
36195,2886,10,2023-07-24,1,4.17,4.17
36196,2147,7,2020-11-03,1,57.64,57.64
36197,2023,4,2020-04-10,1,67.50,67.50
36198,558,4,2020-09-13,1,77.75,77.75
36199,99,14,2022-03-25,3,14.48,43.44
36200,5,8,2022-02-12,5,12.76,63.82
36201,2489,15,2022-11-10,1,42.94,42.94
36202,2195,10,2023-06-19,1,4.51,4.51
36203,1067,5,2025-10-02,2,12.06,24.12
36204,1122,13,2025-05-05,8,18.14,145.15
36205,2449,14,2022-08-06,1,14.15,14.15
36206,1473,5,2022-10-17,2,8.49,16.97
36207,1058,6,2024-05-23,1,77.32,77.32
36208,264,15,2025-11-19,1,40.50,40.50
36209,1371,2,2020-01-13,3,38.15,114.44
36210,202,15,2021-06-24,1,47.91,47.91
36211,1892,11,2023-04-17,1,34.45,34.45
36212,704,6,2025-07-18,1,83.32,83.32
36213,943,11,2025-09-13,1,30.60,30.60
36214,2986,5,2022-10-13,5,14.08,70.40
36215,2643,4,2023-05-09,1,74.48,74.48
36216,1977,15,2025-08-17,1,49.14,49.14
36217,2450,11,2021-03-22,1,30.06,30.06
36218,1068,3,2024-12-08,3,63.25,189.76
36219,2118,14,2022-06-14,3,15.81,47.44
36220,1217,3,2024-07-02,3,52.89,158.67
36221,609,7,2020-06-06,1,57.24,57.24
36222,2265,7,2022-08-25,1,56.72,56.72
36223,1700,3,2024-05-06,4,61.26,245.04
36224,679,9,2023-02-15,1,10.80,10.80
36225,464,3,2025-09-17,3,60.62,181.87
36226,323,13,2023-01-09,1,20.83,20.83
36227,1600,2,2022-07-14,4,35.40,141.62
36228,357,11,2025-03-30,1,27.76,27.76
36229,246,13,2023-08-13,6,21.60,129.58
36230,1907,9,2023-07-29,1,9.73,9.73
36231,2684,8,2023-01-25,9,13.35,120.17
36232,1238,1,2022-02-09,4,23.72,94.86
36233,1273,11,2024-01-28,1,29.86,29.86
36234,1914,11,2025-04-23,1,30.89,30.89
36235,1964,15,2022-05-04,1,46.29,46.29
36236,547,6,2025-02-21,1,86.88,86.88
36237,420,6,2022-03-19,1,79.91,79.91
36238,2551,11,2025-09-15,1,31.89,31.89
36239,2010,1,2020-01-04,3,25.33,75.99
36240,2564,2,2025-08-31,1,31.99,31.99
36241,704,9,2020-07-02,1,11.94,11.94
36242,2594,11,2024-03-21,1,31.08,31.08
36243,2865,9,2020-07-28,1,8.84,8.84
36244,2118,5,2021-09-15,3,10.94,32.81
36245,91,8,2022-12-17,5,15.18,75.92
36246,337,4,2024-07-21,1,45.69,45.69
36247,2814,5,2023-04-08,4,10.21,40.84
36248,2866,13,2020-09-29,7,18.70,130.89
36249,1960,10,2020-06-20,1,5.61,5.61
36250,1949,4,2021-12-27,1,70.47,70.47
36251,1085,15,2023-08-15,1,45.95,45.95
36252,1151,13,2025-07-02,4,19.76,79.03
36253,592,3,2020-01-24,4,58.65,234.60
36254,1649,13,2023-12-28,3,21.90,65.70
36255,2774,11,2020-04-04,1,25.32,25.32
36256,1013,3,2022-02-02,2,52.77,105.53
36257,990,9,2022-02-16,1,11.95,11.95
36258,1703,9,2022-03-14,1,8.30,8.30
36259,2951,3,2021-06-18,3,61.74,185.22
36260,2316,14,2024-04-24,1,17.94,17.94
36261,2622,14,2022-06-22,2,12.75,25.50
36262,1186,8,2021-07-22,6,16.23,97.39
36263,1596,9,2020-04-05,1,10.66,10.66
36264,2085,2,2025-04-25,4,30.33,121.33
36265,2808,15,2023-12-23,1,40.61,40.61
36266,434,12,2022-05-15,3,47.87,143.62
36267,1555,9,2023-03-31,1,11.99,11.99
36268,2155,15,2021-08-25,1,47.64,47.64
36269,1843,9,2022-12-19,1,11.00,11.00
36270,1680,1,2025-10-24,3,27.01,81.02
36271,1619,10,2022-07-10,1,4.72,4.72
36272,2657,13,2022-02-09,1,21.93,21.93
36273,2960,13,2021-07-18,3,21.61,64.83
36274,1445,1,2025-12-15,1,24.97,24.97
36275,811,15,2023-01-11,1,48.20,48.20
36276,1937,3,2023-09-03,3,51.37,154.12
36277,364,13,2025-10-27,3,19.08,57.25
36278,603,12,2024-10-02,1,48.73,48.73
36279,2887,13,2023-06-24,3,18.24,54.73
36280,294,11,2021-05-18,1,31.68,31.68
36281,2713,2,2024-09-22,1,32.50,32.50
36282,2022,14,2024-02-02,3,12.07,36.21
36283,2758,5,2025-12-05,2,12.69,25.37
36284,2129,12,2025-02-21,4,45.56,182.23
36285,2792,10,2025-10-25,1,4.05,4.05
36286,1141,8,2025-05-20,7,17.10,119.68
36287,2054,13,2025-07-09,4,20.68,82.72
36288,2119,12,2023-06-22,5,47.68,238.41
36289,1168,14,2024-02-24,1,13.60,13.60
36290,896,11,2024-12-31,1,31.77,31.77
36291,159,3,2025-06-10,4,55.73,222.92
36292,420,2,2022-11-24,1,34.44,34.44
36293,2771,14,2022-11-04,4,14.81,59.25
36294,2291,5,2025-05-22,1,9.75,9.75
36295,2452,1,2024-09-19,2,24.87,49.75
36296,2186,8,2020-08-13,5,13.01,65.06
36297,2027,4,2022-02-19,1,81.04,81.04
36298,1756,3,2022-05-22,3,51.16,153.49
36299,337,13,2020-06-27,4,21.72,86.88
36300,2849,9,2024-04-10,1,9.26,9.26
36301,1863,13,2021-10-28,6,19.07,114.41
36302,547,8,2024-06-19,5,12.74,63.70
36303,1925,13,2024-07-07,8,21.61,172.91
36304,1632,5,2022-03-16,1,9.85,9.85
36305,1223,6,2021-03-04,1,77.03,77.03
36306,672,9,2025-01-20,1,9.08,9.08
36307,88,4,2025-07-03,1,75.72,75.72
36308,2276,1,2020-05-25,4,25.46,101.82
36309,2810,7,2025-06-03,1,58.33,58.33
36310,2725,6,2021-12-09,1,84.25,84.25
36311,477,15,2020-03-29,1,46.45,46.45
36312,2125,11,2023-05-05,1,33.47,33.47
36313,1786,10,2023-06-13,1,5.57,5.57
36314,1122,14,2024-07-10,4,14.23,56.91
36315,2821,6,2024-05-20,1,70.41,70.41
36316,1209,3,2020-03-06,2,55.78,111.56
36317,275,6,2020-10-04,1,80.41,80.41
36318,717,12,2020-11-21,1,51.83,51.83
36319,1949,8,2023-11-01,6,15.82,94.93
36320,1692,4,2024-09-14,1,40.59,40.59
36321,277,7,2023-11-24,1,57.54,57.54
36322,86,6,2025-03-09,1,86.45,86.45
36323,2386,1,2023-10-06,3,25.46,76.39
36324,2474,15,2022-03-21,1,46.41,46.41
36325,521,9,2025-08-07,1,8.90,8.90
36326,1758,15,2023-11-14,1,40.91,40.91
36327,2765,15,2025-01-11,1,49.55,49.55
36328,1652,11,2025-05-12,1,27.78,27.78
36329,1603,7,2022-07-28,1,68.27,68.27
36330,1189,10,2023-09-26,1,5.82,5.82
36331,794,11,2023-07-25,1,29.14,29.14
