BillingItemID,BillingID,ItemType,ItemName,Quantity,UnitPrice,TotalPrice,ServiceDate
19933,4753,Business,Business Center,1,16.67,16.67,5/1/2022
19934,4754,Room Charge,Deluxe Room,6,297.27,1783.6,8/17/2020
19935,4754,F&B,Room Service,1,41.4,41.4,8/18/2020
19936,4754,F&B,Room Service,4,59.06,236.25,8/18/2020
19937,4754,F&B,Restaurant - Dinner,1,74.85,74.85,8/20/2020
19938,4754,Business,Business Center,1,12.66,12.66,8/20/2020
19939,4754,F&B,Room Service,3,47.57,142.7,8/20/2020
19940,4754,Guest Service,Laundry Service,1,19.01,19.01,8/22/2020
19941,4754,F&B,Restaurant - Lunch,2,37.13,74.27,8/23/2020
19942,4755,Room Charge,Standard Room,7,202.51,1417.55,6/22/2025
19943,4755,Guest Service,Laundry Service,1,20.76,20.76,6/22/2025
19944,4756,Room Charge,Deluxe Room,4,292.9,1171.62,7/2/2022
19945,4756,Wellness,Gym Access,2,10.55,21.11,7/4/2022
19946,4756,Technology,WiFi Access,1,7.24,7.24,7/5/2022
19947,4756,Technology,WiFi Access,1,5.68,5.68,7/5/2022
19948,4756,Transportation,Airport Transfer,1,28.99,28.99,7/5/2022
19949,4757,Room Charge,Standard Room,2,118.82,237.63,3/4/2020
19950,4757,Wellness,Spa Treatment,2,118.84,237.69,3/4/2020
19951,4757,Technology,WiFi Access,1,3.61,3.61,3/4/2020
19952,4757,Wellness,Spa Treatment,2,63.75,127.5,3/4/2020
19953,4757,Wellness,Gym Access,2,10.87,21.74,3/5/2020
19954,4758,Room Charge,Suite,3,520.57,1561.71,8/22/2023
19955,4758,Transportation,Airport Transfer,1,27.1,27.1,8/22/2023
19956,4758,F&B,Bar Service,2,20.9,41.8,8/22/2023
19957,4758,F&B,Restaurant - Lunch,4,31.4,125.6,8/23/2023
19958,4758,Guest Service,Laundry Service,1,14.15,14.15,8/25/2023
19959,4758,Wellness,Massage Therapy,2,70.08,140.16,8/25/2023
19960,4758,F&B,Restaurant - Lunch,1,38.66,38.66,8/27/2023
19961,4759,Room Charge,Deluxe Room,1,283.37,283.37,1/19/2024
19962,4759,F&B,Restaurant - Lunch,2,37.36,74.72,1/20/2024
19963,4760,Room Charge,Deluxe Room,1,203.96,203.96,2/28/2022
19964,4760,F&B,Room Service,1,29.18,29.18,2/28/2022
19965,4761,Room Charge,Standard Room,4,220.4,881.6,9/2/2020
19966,4761,Wellness,Spa Treatment,2,102.99,205.98,9/4/2020
19967,4761,Wellness,Gym Access,1,9.73,9.73,9/4/2020
19968,4762,Room Charge,Suite,1,441.32,441.32,10/27/2023
19969,4762,Business,Business Center,1,18.01,18.01,10/29/2023
19970,4762,F&B,Restaurant - Lunch,1,33.08,33.08,10/31/2023
19971,4763,Room Charge,Standard Room,6,302.58,1815.49,11/27/2020
19972,4763,Wellness,Spa Treatment,2,104.28,208.56,11/27/2020
19973,4763,Transportation,Airport Transfer,1,27.81,27.81,11/29/2020
19974,4763,Business,Business Center,1,15.42,15.42,11/29/2020
19975,4763,F&B,Restaurant - Dinner,1,71.5,71.5,11/30/2020
19976,4763,Wellness,Massage Therapy,2,93.19,186.38,11/30/2020
19977,4763,F&B,Room Service,2,26.38,52.77,11/30/2020
19978,4763,F&B,Room Service,1,25.21,25.21,12/2/2020
19979,4764,Room Charge,Standard Room,5,360.34,1801.68,4/30/2021
19980,4764,F&B,Restaurant - Dinner,4,76.79,307.15,5/1/2021
19981,4764,F&B,Restaurant - Breakfast,4,20.68,82.71,5/3/2021
19982,4764,Wellness,Spa Treatment,1,104,104,5/4/2021
19983,4765,Room Charge,Suite,2,497.2,994.4,6/28/2024
19984,4765,Wellness,Massage Therapy,2,61.43,122.86,6/30/2024
19985,4765,Wellness,Gym Access,2,10,20,7/2/2024
19986,4766,Room Charge,Standard Room,6,233,1398.02,3/20/2022
19987,4767,Room Charge,Deluxe Room,4,205.21,820.84,11/29/2023
19988,4767,Transportation,Airport Transfer,1,25.4,25.4,12/1/2023
19989,4767,F&B,Restaurant - Lunch,1,30.73,30.73,12/1/2023
19990,4767,F&B,Room Service,1,41.74,41.74,12/2/2023
19991,4767,Wellness,Spa Treatment,2,91.51,183.02,12/2/2023
19992,4767,F&B,Restaurant - Dinner,4,70.17,280.67,12/3/2023
19993,4768,Room Charge,Deluxe Room,7,243.25,1702.78,3/4/2021
19994,4768,Guest Service,Laundry Service,2,16.71,33.41,3/5/2021
19995,4768,Wellness,Spa Treatment,1,89.26,89.26,3/6/2021
19996,4768,Business,Business Center,1,10.06,10.06,3/7/2021
19997,4768,Business,Business Center,1,10.71,10.71,3/9/2021
19998,4769,Room Charge,Suite,5,523.33,2616.64,5/21/2021
19999,4769,Wellness,Gym Access,2,12.88,25.76,5/23/2021
20000,4769,F&B,Restaurant - Dinner,3,76.78,230.34,5/23/2021
20001,4770,Room Charge,Suite,6,442.17,2653.03,10/25/2025
20002,4770,Transportation,Airport Transfer,1,27.51,27.51,10/26/2025
20003,4770,F&B,Bar Service,1,13,13,10/26/2025
20004,4770,Technology,WiFi Access,1,7.96,7.96,10/26/2025
20005,4771,Room Charge,Suite,6,433.97,2603.83,2/16/2022
20006,4771,F&B,Restaurant - Breakfast,4,31.39,125.55,2/17/2022
20007,4771,F&B,Restaurant - Lunch,1,48.6,48.6,2/18/2022
20008,4771,Guest Service,Laundry Service,1,17.85,17.85,2/20/2022
20009,4772,Room Charge,Standard Room,5,391.76,1958.82,8/25/2022
20010,4773,Room Charge,Suite,3,378.15,1134.44,12/8/2023
20011,4773,F&B,Restaurant - Lunch,2,43.84,87.69,12/8/2023
20012,4773,F&B,Restaurant - Lunch,4,46.98,187.91,12/9/2023
20013,4774,Room Charge,Standard Room,3,251.4,754.2,5/6/2023
20014,4774,Wellness,Gym Access,2,12.96,25.91,5/8/2023
20015,4774,F&B,Restaurant - Lunch,3,42.48,127.43,5/8/2023
20016,4774,Technology,WiFi Access,1,6.9,6.9,5/8/2023
20017,4775,Room Charge,Suite,6,487.4,2924.38,10/18/2020
20018,4775,F&B,Bar Service,3,11.04,33.11,10/20/2020
20019,4775,F&B,Bar Service,3,16.03,48.09,10/20/2020
20020,4775,Wellness,Spa Treatment,1,68.5,68.5,10/22/2020
20021,4776,Room Charge,Standard Room,6,225.51,1353.07,12/29/2022
20022,4776,F&B,Bar Service,4,18.02,72.09,12/30/2022
20023,4776,F&B,Restaurant - Lunch,2,45.72,91.44,12/31/2022
20024,4776,F&B,Room Service,3,40.99,122.98,1/1/2023
20025,4776,Wellness,Massage Therapy,2,73.33,146.66,1/3/2023
20026,4776,F&B,Restaurant - Dinner,1,69.62,69.62,1/3/2023
20027,4776,Wellness,Spa Treatment,2,68.04,136.07,1/4/2023
20028,4776,Technology,WiFi Access,1,4.94,4.94,1/6/2023
20029,4777,Room Charge,Deluxe Room,7,158.04,1106.26,8/23/2025
20030,4777,F&B,Bar Service,1,12.42,12.42,8/23/2025
20031,4777,F&B,Restaurant - Lunch,3,37.61,112.84,8/25/2025
20032,4778,Room Charge,Standard Room,3,287.78,863.35,1/3/2023
20033,4778,Wellness,Gym Access,1,9.32,9.32,1/5/2023
20034,4778,Transportation,Airport Transfer,1,28.88,28.88,1/5/2023
20035,4778,F&B,Restaurant - Breakfast,2,23.14,46.27,1/5/2023
20036,4778,F&B,Restaurant - Dinner,4,74.39,297.56,1/6/2023
20037,4779,Room Charge,Suite,5,476.99,2384.93,11/25/2024
20038,4779,Technology,WiFi Access,1,7.52,7.52,11/27/2024
20039,4779,F&B,Room Service,1,45.66,45.66,11/28/2024
20040,4780,Room Charge,Standard Room,5,389.43,1947.15,9/24/2023
20041,4780,Wellness,Spa Treatment,1,70.58,70.58,9/24/2023
20042,4780,F&B,Restaurant - Breakfast,1,32.58,32.58,9/26/2023
20043,4781,Room Charge,Suite,4,348.63,1394.54,4/12/2021
20044,4781,F&B,Restaurant - Breakfast,3,21.06,63.19,4/13/2021
20045,4781,F&B,Restaurant - Dinner,2,69.11,138.23,4/14/2021
20046,4781,Transportation,Airport Transfer,1,34.69,34.69,4/15/2021
20047,4781,F&B,Room Service,2,48.02,96.04,4/15/2021
20048,4781,F&B,Restaurant - Dinner,3,62.58,187.74,4/17/2021
20049,4782,Room Charge,Standard Room,5,397.91,1989.57,1/18/2025
20050,4782,Business,Business Center,1,16.39,16.39,1/20/2025
20051,4782,Transportation,Airport Transfer,1,32.56,32.56,1/21/2025
20052,4782,Business,Business Center,1,12.15,12.15,1/23/2025
20053,4783,Room Charge,Deluxe Room,5,207.94,1039.7,7/5/2024
20054,4783,Wellness,Spa Treatment,2,73.69,147.38,7/5/2024
20055,4784,Room Charge,Suite,1,514.5,514.5,7/17/2021
20056,4784,Business,Business Center,1,18.09,18.09,7/17/2021
20057,4784,Transportation,Airport Transfer,1,25.3,25.3,7/19/2021
20058,4785,Room Charge,Deluxe Room,2,227.64,455.28,6/10/2025
20059,4785,Wellness,Spa Treatment,2,82.65,165.3,6/12/2025
20060,4785,Guest Service,Laundry Service,2,24.37,48.73,6/12/2025
20061,4785,Wellness,Spa Treatment,2,89.61,179.22,6/12/2025
20062,4786,Room Charge,Suite,5,531.18,2655.92,4/23/2022
20063,4786,Transportation,Airport Transfer,1,27.53,27.53,4/24/2022
20064,4786,F&B,Restaurant - Breakfast,3,30.54,91.61,4/25/2022
20065,4786,Wellness,Massage Therapy,1,80.93,80.93,4/26/2022
20066,4786,F&B,Restaurant - Lunch,1,40,40,4/28/2022
20067,4787,Room Charge,Standard Room,7,119.04,833.28,4/12/2025
20068,4787,F&B,Room Service,4,27.32,109.29,4/13/2025
20069,4788,Room Charge,Deluxe Room,4,249.1,996.41,1/14/2023
20070,4788,F&B,Restaurant - Dinner,1,61.11,61.11,1/14/2023
20071,4788,F&B,Restaurant - Lunch,4,38.35,153.41,1/16/2023
20072,4788,Wellness,Spa Treatment,1,102.06,102.06,1/17/2023
20073,4789,Room Charge,Standard Room,5,331.03,1655.16,5/9/2022
20074,4789,Guest Service,Laundry Service,1,15.72,15.72,5/9/2022
20075,4790,Room Charge,Standard Room,4,370.03,1480.11,11/29/2020
20076,4790,Technology,WiFi Access,1,5.68,5.68,11/30/2020
20077,4790,F&B,Bar Service,1,17.42,17.42,12/2/2020
20078,4791,Room Charge,Deluxe Room,2,293.18,586.37,11/20/2022
20079,4791,F&B,Restaurant - Lunch,3,30.64,91.91,11/20/2022
20080,4791,Wellness,Gym Access,2,8.68,17.36,11/21/2022
20081,4791,F&B,Restaurant - Lunch,3,35.01,105.04,11/22/2022
20082,4791,Transportation,Airport Transfer,1,27.34,27.34,11/23/2022
20083,4792,Room Charge,Deluxe Room,4,290.52,1162.07,6/5/2021
20084,4792,Wellness,Massage Therapy,2,63.18,126.35,6/5/2021
20085,4792,F&B,Restaurant - Lunch,4,46.55,186.19,6/6/2021
20086,4793,Room Charge,Suite,1,320.67,320.67,4/13/2024
20087,4793,F&B,Restaurant - Breakfast,2,24.5,48.99,4/13/2024
20088,4793,Wellness,Gym Access,2,8.18,16.36,4/15/2024
20089,4793,F&B,Bar Service,4,16.35,65.39,4/15/2024
20090,4793,Wellness,Massage Therapy,1,79.62,79.62,4/15/2024
20091,4793,Wellness,Gym Access,2,10.03,20.06,4/17/2024
20092,4793,Business,Business Center,1,17.47,17.47,4/17/2024
20093,4794,Room Charge,Standard Room,1,317.89,317.89,2/1/2024
20094,4794,Wellness,Massage Therapy,2,69.84,139.68,2/3/2024
20095,4794,F&B,Restaurant - Breakfast,4,29.32,117.26,2/3/2024
20096,4795,Room Charge,Suite,1,490.03,490.03,12/22/2022
20097,4795,Transportation,Airport Transfer,1,29.5,29.5,12/23/2022
20098,4795,Technology,WiFi Access,1,4.97,4.97,12/24/2022
20099,4796,Room Charge,Suite,1,561.42,561.42,10/4/2020
20100,4796,F&B,Restaurant - Lunch,3,36.94,110.83,10/5/2020
20101,4797,Room Charge,Deluxe Room,1,266.49,266.49,8/30/2022
20102,4797,F&B,Restaurant - Lunch,4,37.98,151.93,8/30/2022
20103,4797,Wellness,Gym Access,1,9.31,9.31,9/1/2022
20104,4798,Room Charge,Suite,7,347.66,2433.64,6/20/2022
20105,4798,Transportation,Airport Transfer,1,34.27,34.27,6/21/2022
20106,4798,Transportation,Airport Transfer,1,34.95,34.95,6/22/2022
20107,4799,Room Charge,Suite,7,375.49,2628.42,11/4/2022
20108,4799,Transportation,Airport Transfer,1,29.71,29.71,11/6/2022
20109,4799,Transportation,Airport Transfer,1,31.69,31.69,11/7/2022
20110,4799,F&B,Restaurant - Breakfast,4,21.64,86.55,11/8/2022
20111,4799,Transportation,Airport Transfer,1,28.34,28.34,11/8/2022
20112,4799,Wellness,Gym Access,1,13.91,13.91,11/10/2022
20113,4800,Room Charge,Deluxe Room,4,289.3,1157.21,7/29/2025
20114,4800,F&B,Room Service,2,49.99,99.98,7/31/2025
20115,4800,F&B,Restaurant - Breakfast,4,24.24,96.97,8/2/2025
20116,4800,Wellness,Spa Treatment,2,73.66,147.33,8/2/2025
20117,4801,Room Charge,Standard Room,1,386.25,386.25,3/26/2023
20118,4801,F&B,Bar Service,4,16.66,66.63,3/27/2023
20119,4802,Room Charge,Deluxe Room,6,197.43,1184.55,9/10/2022
20120,4802,F&B,Restaurant - Dinner,2,73.79,147.58,9/11/2022
20121,4802,Guest Service,Laundry Service,2,14.1,28.21,9/13/2022
20122,4802,Transportation,Airport Transfer,1,34,34,9/15/2022
20123,4802,F&B,Room Service,4,55.88,223.53,9/16/2022
20124,4802,F&B,Room Service,2,28.85,57.71,9/18/2022
20125,4802,Guest Service,Laundry Service,1,16.25,16.25,9/20/2022
20126,4802,Transportation,Airport Transfer,1,34.24,34.24,9/20/2022
20127,4803,Room Charge,Deluxe Room,5,229.68,1148.38,12/14/2023
20128,4803,Transportation,Airport Transfer,1,25.88,25.88,12/14/2023
20129,4804,Room Charge,Standard Room,4,374.65,1498.58,7/4/2021
20130,4804,F&B,Bar Service,2,11.72,23.43,7/4/2021
20131,4804,Business,Business Center,1,12.83,12.83,7/4/2021
20132,4804,F&B,Room Service,2,42.02,84.04,7/6/2021
20133,4805,Room Charge,Suite,2,412.82,825.63,3/10/2025
20134,4805,Wellness,Spa Treatment,2,80.55,161.1,3/12/2025
20135,4805,Transportation,Airport Transfer,1,29.74,29.74,3/14/2025
20136,4805,Wellness,Spa Treatment,2,95.8,191.6,3/16/2025
20137,4805,Wellness,Spa Treatment,1,74.08,74.08,3/18/2025
20138,4805,F&B,Restaurant - Dinner,1,47.95,47.95,3/19/2025
20139,4805,Guest Service,Laundry Service,1,20.83,20.83,3/20/2025
20140,4806,Room Charge,Deluxe Room,2,298.85,597.71,6/28/2025
20141,4806,F&B,Restaurant - Breakfast,4,28.65,114.58,6/30/2025
20142,4807,Room Charge,Suite,1,475.35,475.35,3/5/2021
20143,4807,F&B,Restaurant - Dinner,3,65.39,196.16,3/5/2021
20144,4808,Room Charge,Deluxe Room,6,265.02,1590.12,10/27/2022
20145,4808,Technology,WiFi Access,1,6.55,6.55,10/29/2022
20146,4808,Wellness,Gym Access,1,10.09,10.09,10/29/2022
20147,4808,F&B,Restaurant - Dinner,4,77.87,311.49,10/30/2022
20148,4808,Business,Business Center,1,19.96,19.96,10/30/2022
20149,4808,Business,Business Center,1,15.28,15.28,11/1/2022
20150,4808,Technology,WiFi Access,1,3.34,3.34,11/2/2022
20151,4809,Room Charge,Deluxe Room,2,180.28,360.55,12/17/2020
20152,4809,Technology,WiFi Access,1,5.91,5.91,12/18/2020
20153,4809,F&B,Room Service,4,58.46,233.83,12/18/2020
20154,4810,Room Charge,Standard Room,4,211.15,844.61,6/12/2020
20155,4810,F&B,Restaurant - Lunch,1,39.96,39.96,6/14/2020
20156,4810,Transportation,Airport Transfer,1,34.49,34.49,6/16/2020
20157,4810,Transportation,Airport Transfer,1,26.56,26.56,6/18/2020
20158,4810,Wellness,Gym Access,1,14.66,14.66,6/18/2020
20159,4810,F&B,Room Service,2,38.76,77.51,6/19/2020
20160,4810,Transportation,Airport Transfer,1,30.24,30.24,6/19/2020
20161,4811,Room Charge,Deluxe Room,5,150.41,752.03,8/3/2024
20162,4811,F&B,Room Service,3,59.25,177.75,8/4/2024
20163,4811,Technology,WiFi Access,1,5.86,5.86,8/4/2024
20164,4811,F&B,Restaurant - Breakfast,4,30.19,120.76,8/6/2024
20165,4812,Room Charge,Suite,1,497.72,497.72,7/24/2025
20166,4812,F&B,Room Service,3,39.12,117.35,7/24/2025
20167,4812,Transportation,Airport Transfer,1,31.27,31.27,7/25/2025
20168,4813,Room Charge,Deluxe Room,3,228.01,684.02,7/6/2023
20169,4813,Technology,WiFi Access,1,4.38,4.38,7/7/2023
20170,4814,Room Charge,Suite,7,348.04,2436.29,6/16/2023
20171,4814,Wellness,Gym Access,2,14.47,28.93,6/16/2023
20172,4814,F&B,Room Service,2,45.59,91.18,6/16/2023
20173,4815,Room Charge,Standard Room,2,239.49,478.97,7/4/2024
20174,4815,F&B,Bar Service,3,17.13,51.38,7/4/2024
20175,4816,Room Charge,Standard Room,5,158.81,794.03,7/15/2022
20176,4816,Wellness,Gym Access,2,13.39,26.79,7/17/2022
20177,4816,Guest Service,Laundry Service,2,24.95,49.91,7/19/2022
20178,4817,Room Charge,Suite,6,386.9,2321.39,8/3/2021
20179,4817,F&B,Room Service,1,55.76,55.76,8/4/2021
20180,4817,Wellness,Massage Therapy,1,57.33,57.33,8/5/2021
20181,4817,Business,Business Center,1,16.14,16.14,8/7/2021
20182,4817,Wellness,Spa Treatment,2,115.01,230.03,8/9/2021
20183,4817,Technology,WiFi Access,1,5.77,5.77,8/9/2021
20184,4817,Technology,WiFi Access,1,5.9,5.9,8/11/2021
20185,4818,Room Charge,Standard Room,6,383.16,2298.99,8/13/2021
20186,4818,Business,Business Center,1,18.5,18.5,8/14/2021
20187,4819,Room Charge,Suite,6,313.05,1878.32,6/5/2020
20188,4819,Wellness,Massage Therapy,2,51.42,102.84,6/6/2020
20189,4820,Room Charge,Suite,6,407.95,2447.72,9/4/2020
20190,4820,Technology,WiFi Access,1,7.87,7.87,9/5/2020
20191,4820,F&B,Restaurant - Lunch,4,39.33,157.32,9/5/2020
20192,4820,Technology,WiFi Access,1,5.5,5.5,9/7/2020
20193,4820,Wellness,Spa Treatment,1,97.23,97.23,9/7/2020
20194,4820,Wellness,Spa Treatment,2,119.16,238.33,9/8/2020
20195,4820,Wellness,Spa Treatment,2,108.21,216.41,9/8/2020
20196,4821,Room Charge,Suite,7,333.3,2333.09,7/20/2025
20197,4821,F&B,Room Service,4,48.92,195.68,7/21/2025
20198,4821,Transportation,Airport Transfer,1,31.09,31.09,7/22/2025
20199,4822,Room Charge,Suite,6,400.57,2403.41,4/16/2025
20200,4822,Wellness,Massage Therapy,1,83.73,83.73,4/16/2025
20201,4822,F&B,Bar Service,4,10.42,41.67,4/18/2025
20202,4823,Room Charge,Standard Room,7,326.8,2287.58,2/17/2024
20203,4823,F&B,Restaurant - Lunch,3,48.7,146.09,2/19/2024
20204,4823,F&B,Restaurant - Breakfast,1,30.43,30.43,2/21/2024
20205,4824,Room Charge,Suite,2,333.12,666.25,1/4/2020
20206,4824,Transportation,Airport Transfer,1,33.67,33.67,1/5/2020
20207,4824,F&B,Restaurant - Lunch,2,49.16,98.32,1/7/2020
20208,4824,F&B,Bar Service,3,21.8,65.39,1/8/2020
20209,4824,Guest Service,Laundry Service,1,18.08,18.08,1/10/2020
20210,4825,Room Charge,Standard Room,2,128.46,256.91,12/1/2024
20211,4825,Wellness,Gym Access,2,12.8,25.61,12/2/2024
20212,4825,Technology,WiFi Access,1,5.34,5.34,12/4/2024
20213,4826,Room Charge,Deluxe Room,3,236.67,710,1/28/2023
20214,4826,Business,Business Center,1,17.31,17.31,1/30/2023
20215,4826,F&B,Bar Service,3,11.05,33.14,2/1/2023
20216,4826,F&B,Restaurant - Breakfast,1,28.38,28.38,2/1/2023
20217,4827,Room Charge,Standard Room,6,191.56,1149.37,1/9/2024
20218,4827,F&B,Room Service,3,51.45,154.35,1/10/2024
20219,4827,F&B,Room Service,3,32.45,97.34,1/12/2024
20220,4827,F&B,Restaurant - Breakfast,4,23.39,93.55,1/14/2024
20221,4828,Room Charge,Deluxe Room,1,241.23,241.23,9/26/2023
20222,4828,F&B,Restaurant - Dinner,2,73.2,146.4,9/27/2023
20223,4828,Guest Service,Laundry Service,2,19.75,39.5,9/28/2023
20224,4829,Room Charge,Standard Room,3,282.96,848.87,5/12/2022
20225,4829,Business,Business Center,1,11.81,11.81,5/14/2022
20226,4829,F&B,Restaurant - Dinner,3,79.81,239.44,5/14/2022
20227,4830,Room Charge,Standard Room,2,251.96,503.93,4/28/2020
20228,4830,F&B,Restaurant - Dinner,4,70.66,282.65,4/28/2020
20229,4830,F&B,Restaurant - Lunch,3,46.14,138.42,4/29/2020
20230,4830,Technology,WiFi Access,1,5.18,5.18,5/1/2020
20231,4830,Wellness,Massage Therapy,1,61.42,61.42,5/2/2020
20232,4830,F&B,Restaurant - Dinner,2,75.97,151.93,5/4/2020
20233,4830,Wellness,Spa Treatment,1,102.07,102.07,5/5/2020
20234,4831,Room Charge,Standard Room,6,152.16,912.98,5/14/2024
20235,4831,Wellness,Massage Therapy,2,80.28,160.56,5/15/2024
20236,4831,Business,Business Center,1,16.04,16.04,5/17/2024
20237,4831,Transportation,Airport Transfer,1,34.07,34.07,5/17/2024
20238,4832,Room Charge,Suite,4,478.32,1913.28,12/1/2020
20239,4832,F&B,Bar Service,1,15.22,15.22,12/1/2020
20240,4832,F&B,Restaurant - Dinner,4,45.51,182.02,12/3/2020
20241,4832,Business,Business Center,1,14.72,14.72,12/5/2020
20242,4832,Technology,WiFi Access,1,4.54,4.54,12/7/2020
20243,4833,Room Charge,Deluxe Room,7,235.3,1647.07,5/1/2025
20244,4833,Wellness,Spa Treatment,1,63.72,63.72,5/2/2025
20245,4834,Room Charge,Suite,6,380.25,2281.51,9/14/2025
20246,4834,Business,Business Center,1,10.27,10.27,9/16/2025
20247,4834,F&B,Restaurant - Lunch,4,36.08,144.33,9/16/2025
20248,4834,F&B,Bar Service,1,16.44,16.44,9/18/2025
20249,4834,F&B,Restaurant - Breakfast,3,23.52,70.55,9/20/2025
20250,4834,Guest Service,Laundry Service,2,23.38,46.76,9/21/2025
20251,4835,Room Charge,Standard Room,7,319.81,2238.68,10/23/2025
20252,4835,F&B,Restaurant - Lunch,2,32.11,64.21,10/23/2025
20253,4836,Room Charge,Standard Room,1,380.93,380.93,12/18/2021
20254,4836,Wellness,Massage Therapy,2,73.64,147.28,12/20/2021
20255,4836,Technology,WiFi Access,1,4.23,4.23,12/22/2021
20256,4836,F&B,Room Service,1,46.97,46.97,12/24/2021
20257,4837,Room Charge,Deluxe Room,5,163.25,816.23,12/11/2023
20258,4837,F&B,Restaurant - Breakfast,4,30.88,123.54,12/13/2023
20259,4837,F&B,Restaurant - Dinner,4,56.09,224.35,12/14/2023
20260,4837,Wellness,Gym Access,1,9.88,9.88,12/16/2023
20261,4838,Room Charge,Suite,2,543.15,1086.29,11/6/2022
20262,4838,F&B,Restaurant - Dinner,2,66.82,133.64,11/6/2022
20263,4838,Technology,WiFi Access,1,4.65,4.65,11/7/2022
20264,4838,Wellness,Gym Access,2,10.37,20.75,11/8/2022
20265,4838,F&B,Room Service,3,53.97,161.91,11/10/2022
20266,4838,F&B,Room Service,3,36.13,108.4,11/11/2022
20267,4838,F&B,Restaurant - Lunch,2,37.38,74.75,11/12/2022
20268,4838,F&B,Bar Service,1,16.25,16.25,11/13/2022
20269,4839,Room Charge,Standard Room,2,196.21,392.42,6/7/2021
20270,4839,Wellness,Massage Therapy,1,93.34,93.34,6/8/2021
20271,4839,Business,Business Center,1,15.94,15.94,6/10/2021
20272,4839,Technology,WiFi Access,1,6.01,6.01,6/12/2021
20273,4840,Room Charge,Standard Room,4,148.53,594.12,8/1/2025
20274,4840,Transportation,Airport Transfer,1,31.78,31.78,8/3/2025
20275,4840,F&B,Restaurant - Lunch,1,42.26,42.26,8/4/2025
20276,4841,Room Charge,Deluxe Room,1,245.68,245.68,1/20/2023
20277,4841,Wellness,Gym Access,1,9.02,9.02,1/21/2023
20278,4841,Transportation,Airport Transfer,1,34.12,34.12,1/21/2023
20279,4841,Transportation,Airport Transfer,1,31.21,31.21,1/23/2023
20280,4841,F&B,Restaurant - Lunch,1,40.82,40.82,1/24/2023
20281,4842,Room Charge,Suite,3,472.65,1417.94,6/1/2025
20282,4842,Transportation,Airport Transfer,1,25.17,25.17,6/2/2025
20283,4842,Business,Business Center,1,12.67,12.67,6/2/2025
20284,4842,Wellness,Massage Therapy,1,59.85,59.85,6/2/2025
20285,4843,Room Charge,Deluxe Room,4,198.21,792.85,5/1/2023
20286,4843,F&B,Room Service,1,56.46,56.46,5/2/2023
20287,4843,Wellness,Gym Access,2,14.58,29.16,5/2/2023
20288,4844,Room Charge,Deluxe Room,6,221.95,1331.73,9/2/2025
20289,4844,Transportation,Airport Transfer,1,34.38,34.38,9/2/2025
20290,4844,F&B,Restaurant - Breakfast,2,24.38,48.75,9/2/2025
20291,4845,Room Charge,Standard Room,5,381.97,1909.83,8/30/2021
20292,4845,F&B,Restaurant - Lunch,4,36.49,145.94,9/1/2021
20293,4845,Guest Service,Laundry Service,2,16.84,33.69,9/1/2021
20294,4845,F&B,Restaurant - Breakfast,1,24.07,24.07,9/2/2021
20295,4845,F&B,Room Service,2,59.63,119.27,9/4/2021
20296,4845,Wellness,Gym Access,1,13.89,13.89,9/5/2021
20297,4846,Room Charge,Standard Room,4,369.16,1476.63,11/20/2025
20298,4846,F&B,Restaurant - Lunch,1,48.2,48.2,11/22/2025
20299,4846,Business,Business Center,1,14.5,14.5,11/22/2025
20300,4846,Business,Business Center,1,12.47,12.47,11/24/2025
20301,4846,Wellness,Spa Treatment,1,95.29,95.29,11/26/2025
20302,4846,F&B,Restaurant - Dinner,3,52.09,156.28,11/28/2025
20303,4847,Room Charge,Standard Room,4,118.39,473.56,8/5/2024
20304,4847,Wellness,Spa Treatment,1,71.31,71.31,8/6/2024
20305,4847,Wellness,Massage Therapy,2,50.52,101.05,8/7/2024
20306,4848,Room Charge,Deluxe Room,5,246.91,1234.55,4/10/2025
20307,4849,Room Charge,Deluxe Room,4,232.01,928.04,11/12/2020
20308,4849,F&B,Restaurant - Lunch,2,48.11,96.23,11/13/2020
20309,4849,F&B,Bar Service,4,11.37,45.5,11/14/2020
20310,4849,Business,Business Center,1,12.77,12.77,11/15/2020
20311,4850,Room Charge,Suite,3,314.71,944.12,3/8/2020
20312,4850,Transportation,Airport Transfer,1,30.39,30.39,3/10/2020
20313,4851,Room Charge,Suite,6,429.86,2579.16,9/22/2024
20314,4851,F&B,Restaurant - Breakfast,1,22.66,22.66,9/24/2024
20315,4851,F&B,Restaurant - Lunch,1,44.42,44.42,9/24/2024
20316,4851,Wellness,Gym Access,1,9.54,9.54,9/26/2024
20317,4851,Wellness,Massage Therapy,1,56.15,56.15,9/28/2024
20318,4852,Room Charge,Standard Room,6,260.25,1561.49,11/1/2021
20319,4852,Technology,WiFi Access,1,4.88,4.88,11/2/2021
20320,4853,Room Charge,Suite,3,379.31,1137.92,2/22/2022
20321,4853,F&B,Restaurant - Lunch,2,32.52,65.05,2/22/2022
20322,4853,F&B,Restaurant - Breakfast,4,34.78,139.14,2/23/2022
20323,4854,Room Charge,Standard Room,7,293.48,2054.38,1/21/2021
20324,4854,Wellness,Massage Therapy,1,75.47,75.47,1/21/2021
20325,4854,Technology,WiFi Access,1,3.29,3.29,1/22/2021
20326,4855,Room Charge,Deluxe Room,6,275.07,1650.41,10/17/2024
20327,4855,F&B,Room Service,2,42.32,84.64,10/17/2024
