ExpenseID,HotelID,ExpenseCategoryID,ExpenseDate,Description,Amount,VendorName,PaymentMethod,Status
972,1,5,9/17/2022,Restaurant supplies,18269.99,Marketing Solutions Ltd.,Credit Card,Paid
973,1,5,9/20/2022,Food supplies,25420.99,Creative Agency,Cash,Paid
974,1,5,9/24/2022,Food supplies,27099.05,Laundry Services,Cash,Paid
975,1,5,9/13/2022,Kitchen equipment,10768.44,Cleaning Solutions,Credit Card,Paid
976,1,6,9/28/2022,Sanitization products,1652.42,Property Guard,Bank Transfer,Paid
977,1,6,9/2/2022,Cleaning chemicals,3507.36,Property Guard,Cash,Paid
978,1,6,9/5/2022,Housekeeping supplies,3505.93,Cleaning Solutions,Credit Card,Paid
979,1,7,9/25/2022,Property insurance,4276.78,Cleaning Solutions,Cash,Paid
980,1,7,9/9/2022,Liability insurance,10139.28,Tech Solutions,Check,Paid
981,1,7,9/20/2022,Equipment insurance,8420.69,Software Corp.,Check,Paid
982,1,7,9/9/2022,Liability insurance,6609.07,Creative Agency,Bank Transfer,Paid
983,1,8,9/15/2022,Hardware purchases,3754.64,Accounting Firm,Credit Card,Paid
984,1,8,9/7/2022,IT support,3381.34,Kitchen Equipment Co.,Credit Card,Pending
985,1,8,9/10/2022,IT support,3633.41,Bank of Egypt,Cash,Paid
986,1,9,9/4/2022,Staff training programs,768.29,Accounting Firm,Credit Card,Paid
987,1,9,9/14/2022,External trainers,1232.36,Marketing Solutions Ltd.,Bank Transfer,Paid
988,1,9,9/12/2022,Certification courses,1829.46,Delta Gas Company,Cash,Pending
989,1,10,9/13/2022,Accounting services,2216.45,Bank of Egypt,Credit Card,Paid
990,1,10,9/20/2022,Accounting services,1963.29,Restaurant Supply,Cash,Pending
991,1,10,9/21/2022,Bank charges,5526.52,Education Plus,Cash,Paid
992,1,10,9/4/2022,Bank charges,5398.04,Insurance Group Egypt,Credit Card,Paid
993,1,1,10/23/2022,Bonus payments,128370.65,Maintenance Plus,Credit Card,Paid
994,1,1,10/14/2022,Management salaries,146618.22,Certification Center,Bank Transfer,Paid
995,1,2,10/1/2022,Electricity bill,18793.47,Bank of Egypt,Cash,Pending
996,1,2,10/26/2022,Telecommunications,9802.82,Laundry Services,Credit Card,Paid
997,1,3,10/7/2022,Social media marketing,11834.78,Elevator Tech,Cash,Paid
998,1,3,10/14/2022,Online advertising,14436.95,Elevator Tech,Cash,Pending
999,1,4,10/6/2022,Building maintenance,6022.35,Damietta Electric Co.,Cash,Paid
1000,1,4,10/22/2022,HVAC maintenance,4457.57,HVAC Systems Ltd.,Check,Paid
1001,1,5,10/8/2022,Food supplies,27496.32,Software Corp.,Check,Paid
1002,1,5,10/1/2022,Restaurant supplies,14607.51,Creative Agency,Cash,Paid
1003,1,5,10/22/2022,Food supplies,27747.1,Professional Development,Credit Card,Pending
1004,1,6,10/2/2022,Laundry supplies,2377.71,System Integrators,Bank Transfer,Pending
1005,1,6,10/2/2022,Laundry supplies,1673.36,Digital Media Group,Credit Card,Paid
1006,1,7,10/2/2022,Employee insurance,8704.73,Insurance Group Egypt,Cash,Paid
1007,1,7,10/21/2022,Equipment insurance,4503.51,Telecom Egypt,Bank Transfer,Paid
1008,1,7,10/4/2022,Employee insurance,5397.48,Delta Gas Company,Check,Paid
1009,1,8,10/19/2022,IT support,7026.45,Accounting Firm,Cash,Paid
1010,1,8,10/2/2022,System upgrades,7517.49,Bank of Egypt,Check,Pending
1011,1,9,10/22/2022,Training materials,900.1,Employee Benefits Co.,Check,Paid
1012,1,9,10/23/2022,Training materials,2486.67,Education Plus,Bank Transfer,Paid
1013,1,9,10/19/2022,Staff training programs,2123.32,Cleaning Solutions,Bank Transfer,Paid
1014,1,9,10/22/2022,Certification courses,518.81,Professional Development,Check,Paid
1015,1,10,10/13/2022,Accounting services,5437.51,HVAC Systems Ltd.,Cash,Paid
1016,1,10,10/24/2022,Accounting services,2428.04,Office Depot Egypt,Check,Paid
1017,1,10,10/14/2022,Legal fees,6349.11,Municipal Water Authority,Bank Transfer,Paid
1018,1,10,10/2/2022,Accounting services,1868.34,Food Distributors Egypt,Cash,Paid
1019,1,1,11/26/2022,Bonus payments,111630.37,Liability Solutions,Bank Transfer,Paid
1020,1,1,11/26/2022,Bonus payments,83767.73,Software Corp.,Check,Paid
1021,1,1,11/20/2022,Staff salaries,81126.54,Delta Gas Company,Cash,Paid
1022,1,2,11/20/2022,Water bill,12027.89,Print House Co.,Check,Paid
1023,1,2,11/18/2022,Gas bill,18020.03,Software Corp.,Check,Pending
1024,1,2,11/20/2022,Telecommunications,5124.44,Food Distributors Egypt,Check,Pending
1025,1,3,11/27/2022,Promotional materials,6709.65,Delta Gas Company,Check,Pending
1026,1,3,11/18/2022,Online advertising,7620.44,Digital Media Group,Credit Card,Paid
1027,1,4,11/15/2022,Equipment repair,8751.88,Delta Gas Company,Credit Card,Paid
1028,1,4,11/3/2022,HVAC maintenance,2353.59,HVAC Systems Ltd.,Credit Card,Paid
1029,1,4,11/27/2022,HVAC maintenance,6386.48,Education Plus,Check,Paid
1030,1,5,11/18/2022,Restaurant supplies,25444.17,Professional Development,Check,Paid
1031,1,5,11/13/2022,Restaurant supplies,19251.93,Accounting Firm,Credit Card,Paid
1032,1,5,11/15/2022,Kitchen equipment,14302.15,System Integrators,Check,Paid
1033,1,6,11/27/2022,Sanitization products,2882.1,Delta Gas Company,Bank Transfer,Paid
1034,1,6,11/26/2022,Housekeeping supplies,3466.89,Beverage Suppliers,Bank Transfer,Paid
1035,1,7,11/10/2022,Employee insurance,3260.53,Sanitech Co.,Check,Overdue
1036,1,7,11/20/2022,Employee insurance,11867.03,Cleaning Solutions,Cash,Paid
1037,1,8,11/8/2022,Hardware purchases,6579.74,Employee Benefits Co.,Check,Paid
1038,1,8,11/8/2022,Hardware purchases,3254.64,Building Services Co.,Cash,Paid
1039,1,8,11/28/2022,IT support,4841.08,Cleaning Solutions,Bank Transfer,Paid
1040,1,9,11/22/2022,External trainers,2395.36,Maintenance Plus,Bank Transfer,Paid
1041,1,9,11/11/2022,Certification courses,2061.24,Liability Solutions,Credit Card,Paid
1042,1,10,11/4/2022,Legal fees,5875.22,Education Plus,Credit Card,Paid
1043,1,10,11/28/2022,Accounting services,1333.15,Tech Solutions,Bank Transfer,Pending
1044,1,10,11/9/2022,Legal fees,2524.44,Liability Solutions,Bank Transfer,Paid
1045,1,1,12/9/2022,Bonus payments,134391.54,Elevator Tech,Credit Card,Paid
1046,1,1,12/26/2022,Management salaries,146378.46,HVAC Systems Ltd.,Credit Card,Pending
1047,1,1,12/23/2022,Bonus payments,80996.74,HVAC Systems Ltd.,Cash,Paid
1048,1,1,12/16/2022,Management salaries,123941.76,Liability Solutions,Bank Transfer,Paid
1049,1,2,12/1/2022,Telecommunications,11663.25,Municipal Water Authority,Cash,Pending
1050,1,2,12/1/2022,Electricity bill,19957.52,Maintenance Plus,Bank Transfer,Paid
1051,1,2,12/12/2022,Telecommunications,9642.28,IT Support Services,Cash,Paid
1052,1,2,12/17/2022,Gas bill,24569.69,Marketing Solutions Ltd.,Bank Transfer,Paid
1053,1,3,12/26/2022,Promotional materials,9387.81,Accounting Firm,Bank Transfer,Paid
1054,1,3,12/4/2022,Social media marketing,12104.8,Delta Gas Company,Cash,Paid
1055,1,4,12/27/2022,HVAC maintenance,2848.71,Maintenance Plus,Credit Card,Paid
1056,1,4,12/12/2022,Elevator service,1280.64,System Integrators,Cash,Paid
1057,1,5,12/6/2022,Beverage purchases,13039.21,Maintenance Plus,Bank Transfer,Paid
1058,1,5,12/26/2022,Food supplies,17710.5,Digital Media Group,Check,Paid
1059,1,6,12/3/2022,Sanitization products,2244.6,System Integrators,Check,Paid
1060,1,6,12/24/2022,Laundry supplies,2637.04,Telecom Egypt,Check,Paid
1061,1,6,12/15/2022,Sanitization products,4534.4,Elevator Tech,Bank Transfer,Paid
1062,1,7,12/5/2022,Liability insurance,9666.48,Bank of Egypt,Bank Transfer,Pending
1063,1,7,12/24/2022,Employee insurance,7734.22,Beverage Suppliers,Cash,Paid
1064,1,7,12/23/2022,Property insurance,8937.2,Beverage Suppliers,Bank Transfer,Paid
1065,1,8,12/16/2022,Software licenses,5499.16,Housekeeping Supplies Ltd.,Cash,Paid
1066,1,8,12/10/2022,IT support,4956.67,Delta Gas Company,Credit Card,Paid
1067,1,8,12/27/2022,System upgrades,6754.33,Professional Development,Check,Paid
1068,1,8,12/21/2022,System upgrades,7060.43,Building Services Co.,Bank Transfer,Paid
1069,1,9,12/3/2022,Training materials,1065.64,Training Institute,Credit Card,Paid
1070,1,9,12/21/2022,Certification courses,2300,Maintenance Plus,Cash,Paid
1071,1,10,12/27/2022,Accounting services,2513.05,Training Institute,Credit Card,Paid
1072,1,10,12/18/2022,Legal fees,6903.93,Liability Solutions,Bank Transfer,Paid
1073,1,10,12/20/2022,Legal fees,6881.25,Property Guard,Cash,Paid
1074,1,1,1/22/2023,Management salaries,130057.58,Office Depot Egypt,Check,Paid
1075,1,1,1/21/2023,Bonus payments,128568.83,Bank of Egypt,Check,Paid
1076,1,2,1/4/2023,Electricity bill,8512.81,Insurance Group Egypt,Check,Paid
1077,1,2,1/13/2023,Electricity bill,13685.86,Beverage Suppliers,Check,Paid
1078,1,3,1/26/2023,Online advertising,13605.11,Kitchen Equipment Co.,Bank Transfer,Overdue
1079,1,3,1/23/2023,Social media marketing,11327.01,HVAC Systems Ltd.,Check,Paid
1080,1,4,1/21/2023,Equipment repair,9084.31,Delta Gas Company,Cash,Paid
1081,1,4,1/2/2023,Equipment repair,6956.97,Insurance Group Egypt,Cash,Paid
1082,1,4,1/1/2023,HVAC maintenance,8247.28,Print House Co.,Bank Transfer,Paid
1083,1,4,1/3/2023,Elevator service,7556.04,Professional Development,Bank Transfer,Pending
1084,1,5,1/19/2023,Restaurant supplies,9700.58,Municipal Water Authority,Credit Card,Paid
1085,1,5,1/1/2023,Food supplies,9223.35,Liability Solutions,Cash,Pending
1086,1,6,1/10/2023,Sanitization products,4083.62,Training Institute,Check,Paid
1087,1,6,1/13/2023,Cleaning chemicals,1710.78,Delta Gas Company,Bank Transfer,Paid
1088,1,6,1/12/2023,Cleaning chemicals,3818.78,Maintenance Plus,Credit Card,Paid
1089,1,6,1/22/2023,Cleaning chemicals,1819.78,Cleaning Solutions,Credit Card,Paid
1090,1,7,1/20/2023,Employee insurance,10121.39,Professional Development,Credit Card,Paid
1091,1,7,1/23/2023,Liability insurance,10872.59,System Integrators,Bank Transfer,Paid
1092,1,7,1/16/2023,Liability insurance,11734.64,HVAC Systems Ltd.,Cash,Pending
1093,1,8,1/23/2023,System upgrades,2462.3,Restaurant Supply,Bank Transfer,Paid
1094,1,8,1/23/2023,Software licenses,7479.27,Insurance Group Egypt,Check,Pending
1095,1,8,1/10/2023,IT support,7780.85,HVAC Systems Ltd.,Check,Pending
1096,1,9,1/26/2023,Training materials,757.39,Employee Benefits Co.,Cash,Paid
1097,1,9,1/15/2023,Training materials,2578.02,Professional Development,Credit Card,Paid
1098,1,10,1/18/2023,Bank charges,4686.54,Telecom Egypt,Cash,Paid
1099,1,10,1/3/2023,Office supplies,4849.58,Telecom Egypt,Credit Card,Paid
1100,1,1,2/19/2023,Management salaries,143016.48,HVAC Systems Ltd.,Bank Transfer,Paid
1101,1,1,2/27/2023,Management salaries,85590.31,Digital Media Group,Credit Card,Paid
1102,1,1,2/5/2023,Management salaries,55348.15,Tech Solutions,Bank Transfer,Paid
1103,1,2,2/1/2023,Gas bill,11531.96,HVAC Systems Ltd.,Cash,Paid
1104,1,2,2/27/2023,Water bill,22747.68,Marketing Solutions Ltd.,Cash,Paid
1105,1,3,2/16/2023,Print advertising,11612.95,Beverage Suppliers,Bank Transfer,Paid
1106,1,3,2/10/2023,Social media marketing,2815.48,Sanitech Co.,Bank Transfer,Paid
1107,1,3,2/17/2023,Promotional materials,3311.11,Delta Gas Company,Cash,Paid
1108,1,4,2/1/2023,Elevator service,9002.1,IT Support Services,Credit Card,Paid
1109,1,4,2/25/2023,Equipment repair,5475.98,Liability Solutions,Cash,Pending
1110,1,4,2/5/2023,Equipment repair,4842.25,HVAC Systems Ltd.,Check,Pending
1111,1,5,2/11/2023,Kitchen equipment,25842.84,Sanitech Co.,Bank Transfer,Paid
1112,1,5,2/22/2023,Food supplies,21871.26,Laundry Services,Cash,Paid
1113,1,6,2/23/2023,Cleaning chemicals,1902.57,HVAC Systems Ltd.,Credit Card,Paid
1114,1,6,2/26/2023,Sanitization products,3945.33,Maintenance Plus,Check,Paid
1115,1,6,2/3/2023,Laundry supplies,1899.51,Liability Solutions,Check,Paid
1116,1,7,2/12/2023,Liability insurance,10546.92,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1117,1,7,2/2/2023,Equipment insurance,8389.32,Software Corp.,Check,Paid
1118,1,7,2/2/2023,Employee insurance,8553.01,Tech Solutions,Check,Pending
1119,1,7,2/3/2023,Equipment insurance,5377.04,Bank of Egypt,Check,Paid
1120,1,8,2/3/2023,Hardware purchases,2181.81,Education Plus,Bank Transfer,Paid
1121,1,8,2/13/2023,IT support,4439.78,Office Depot Egypt,Credit Card,Paid
1122,1,9,2/8/2023,Certification courses,1970.99,Creative Agency,Check,Paid
1123,1,9,2/13/2023,External trainers,1699.22,Damietta Electric Co.,Cash,Paid
1124,1,10,2/17/2023,Bank charges,3537.99,Restaurant Supply,Cash,Paid
1125,1,10,2/28/2023,Bank charges,6543.81,Insurance Group Egypt,Bank Transfer,Paid
1126,1,10,2/3/2023,Legal fees,7244.27,Software Corp.,Bank Transfer,Overdue
1127,1,10,2/22/2023,Accounting services,5137.17,Print House Co.,Bank Transfer,Paid
1128,1,1,3/21/2023,Overtime payments,97859.74,Beverage Suppliers,Credit Card,Paid
1129,1,1,3/20/2023,Staff salaries,94007.18,Elevator Tech,Cash,Paid
1130,1,1,3/23/2023,Management salaries,55605.22,Creative Agency,Bank Transfer,Paid
1131,1,2,3/19/2023,Telecommunications,10488.81,Certification Center,Cash,Paid
1132,1,2,3/26/2023,Telecommunications,20566.14,Sanitech Co.,Check,Paid
1133,1,2,3/2/2023,Water bill,20708.76,Property Guard,Cash,Paid
1134,1,3,3/13/2023,Promotional materials,2690.49,Elevator Tech,Check,Pending
1135,1,3,3/20/2023,Social media marketing,7460.35,Bank of Egypt,Credit Card,Paid
1136,1,3,3/27/2023,Promotional materials,4513.57,Property Guard,Credit Card,Paid
1137,1,4,3/10/2023,Elevator service,6610.75,Tech Solutions,Check,Paid
1138,1,4,3/27/2023,HVAC maintenance,8236.18,Digital Media Group,Bank Transfer,Paid
1139,1,5,3/28/2023,Beverage purchases,19445.73,Print House Co.,Check,Paid
1140,1,5,3/27/2023,Kitchen equipment,8254.94,Creative Agency,Bank Transfer,Paid
1141,1,5,3/12/2023,Food supplies,22849.76,Legal Associates,Credit Card,Paid
1142,1,5,3/5/2023,Kitchen equipment,15676.93,Legal Associates,Bank Transfer,Paid
1143,1,6,3/11/2023,Sanitization products,3671.05,Sanitech Co.,Check,Paid
1144,1,6,3/14/2023,Laundry supplies,3711.15,Print House Co.,Bank Transfer,Pending
1145,1,6,3/21/2023,Laundry supplies,4942.03,Legal Associates,Bank Transfer,Paid
1146,1,6,3/3/2023,Laundry supplies,4176.44,Marketing Solutions Ltd.,Cash,Paid
1147,1,7,3/9/2023,Equipment insurance,7431.78,Bank of Egypt,Check,Pending
1148,1,7,3/23/2023,Property insurance,7348.09,IT Support Services,Cash,Pending
1149,1,8,3/8/2023,Hardware purchases,6946.75,Food Distributors Egypt,Bank Transfer,Pending
1150,1,8,3/6/2023,Hardware purchases,7552.11,Telecom Egypt,Bank Transfer,Paid
1151,1,9,3/15/2023,Staff training programs,2381.67,Kitchen Equipment Co.,Check,Paid
1152,1,9,3/20/2023,External trainers,2180.41,Certification Center,Credit Card,Paid
1153,1,9,3/4/2023,Certification courses,1325.72,Bank of Egypt,Cash,Paid
1154,1,10,3/6/2023,Legal fees,5189.69,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1155,1,10,3/14/2023,Legal fees,4327.85,Insurance Group Egypt,Check,Paid
1156,1,10,3/9/2023,Accounting services,7562.99,Digital Media Group,Credit Card,Overdue
1157,1,10,3/26/2023,Accounting services,7023.44,System Integrators,Check,Pending
1158,1,1,4/21/2023,Overtime payments,86630.26,Bank of Egypt,Bank Transfer,Paid
1159,1,1,4/17/2023,Bonus payments,132992.05,Bank of Egypt,Cash,Paid
1160,1,1,4/26/2023,Bonus payments,101505.84,Insurance Group Egypt,Check,Paid
1161,1,1,4/21/2023,Staff salaries,107171.22,Print House Co.,Check,Paid
1162,1,2,4/24/2023,Telecommunications,6955.05,Liability Solutions,Check,Paid
1163,1,2,4/18/2023,Water bill,17629.52,Kitchen Equipment Co.,Bank Transfer,Paid
1164,1,3,4/1/2023,Print advertising,10762.11,Elevator Tech,Credit Card,Pending
1165,1,3,4/11/2023,Online advertising,8871.59,Tech Solutions,Cash,Paid
1166,1,4,4/2/2023,Building maintenance,3458.79,Beverage Suppliers,Bank Transfer,Paid
1167,1,4,4/5/2023,Building maintenance,7310.17,Education Plus,Bank Transfer,Paid
1168,1,4,4/6/2023,Building maintenance,8076.02,Sanitech Co.,Bank Transfer,Paid
1169,1,5,4/18/2023,Beverage purchases,10142.76,Print House Co.,Cash,Paid
1170,1,5,4/2/2023,Restaurant supplies,17958.38,Training Institute,Check,Paid
1171,1,5,4/9/2023,Restaurant supplies,10098.53,Telecom Egypt,Credit Card,Paid
1172,1,6,4/10/2023,Laundry supplies,2199.46,HVAC Systems Ltd.,Cash,Paid
1173,1,6,4/22/2023,Cleaning chemicals,1595.16,Professional Development,Check,Paid
1174,1,7,4/13/2023,Employee insurance,3180.14,System Integrators,Credit Card,Paid
1175,1,7,4/14/2023,Liability insurance,5142.92,Tech Solutions,Credit Card,Paid
1176,1,7,4/9/2023,Liability insurance,7764.16,Insurance Group Egypt,Check,Paid
1177,1,7,4/15/2023,Employee insurance,9411.58,HVAC Systems Ltd.,Bank Transfer,Paid
1178,1,8,4/8/2023,Software licenses,3606.29,Certification Center,Bank Transfer,Paid
1179,1,8,4/5/2023,Software licenses,3534.71,Food Distributors Egypt,Check,Paid
1180,1,8,4/3/2023,Hardware purchases,2471.25,Delta Gas Company,Credit Card,Pending
1181,1,9,4/28/2023,External trainers,2441.99,Employee Benefits Co.,Check,Paid
1182,1,9,4/6/2023,External trainers,1015.36,Education Plus,Cash,Pending
1183,1,9,4/9/2023,Training materials,2151.57,Elevator Tech,Check,Paid
1184,1,10,4/10/2023,Office supplies,6933.76,Property Guard,Check,Paid
1185,1,10,4/1/2023,Accounting services,5260.64,Beverage Suppliers,Credit Card,Paid
1186,1,10,4/10/2023,Legal fees,1537.65,Property Guard,Credit Card,Paid
1187,1,1,5/14/2023,Staff salaries,55360.82,Laundry Services,Bank Transfer,Paid
1188,1,1,5/18/2023,Staff salaries,128001.32,Insurance Group Egypt,Credit Card,Paid
1189,1,2,5/25/2023,Telecommunications,17417.1,Delta Gas Company,Cash,Paid
1190,1,2,5/27/2023,Gas bill,20071.98,Beverage Suppliers,Bank Transfer,Paid
1191,1,3,5/14/2023,Promotional materials,6577.83,Print House Co.,Credit Card,Paid
1192,1,3,5/14/2023,Print advertising,6658.33,Liability Solutions,Cash,Paid
1193,1,3,5/11/2023,Online advertising,12246.75,Training Institute,Cash,Paid
1194,1,4,5/2/2023,Equipment repair,5846.4,Education Plus,Bank Transfer,Paid
1195,1,4,5/4/2023,Equipment repair,3165.41,Digital Media Group,Credit Card,Paid
1196,1,5,5/2/2023,Restaurant supplies,15607.2,Employee Benefits Co.,Cash,Paid
1197,1,5,5/16/2023,Restaurant supplies,17530.18,Accounting Firm,Cash,Paid
1198,1,6,5/27/2023,Sanitization products,2601.28,Software Corp.,Cash,Paid
1199,1,6,5/28/2023,Sanitization products,4624.55,Legal Associates,Credit Card,Paid
1200,1,6,5/1/2023,Sanitization products,3582.81,Print House Co.,Check,Paid
1201,1,7,5/20/2023,Employee insurance,6019.8,Certification Center,Bank Transfer,Paid
1202,1,7,5/19/2023,Equipment insurance,10658.72,Legal Associates,Cash,Paid
1203,1,7,5/28/2023,Liability insurance,9707.39,Damietta Electric Co.,Check,Paid
1204,1,7,5/15/2023,Liability insurance,9956.05,Sanitech Co.,Check,Paid
1205,1,8,5/15/2023,System upgrades,2348.8,Property Guard,Cash,Paid
1206,1,8,5/4/2023,Hardware purchases,6367.35,Digital Media Group,Cash,Paid
1207,1,9,5/25/2023,External trainers,2188.37,System Integrators,Credit Card,Paid
1208,1,9,5/15/2023,Certification courses,1690.44,Telecom Egypt,Cash,Paid
1209,1,10,5/21/2023,Legal fees,2943.22,Food Distributors Egypt,Check,Paid
1210,1,10,5/17/2023,Office supplies,2669.22,Restaurant Supply,Credit Card,Pending
1211,1,10,5/15/2023,Bank charges,3320.3,Marketing Solutions Ltd.,Check,Pending
1212,1,1,6/11/2023,Bonus payments,65299.01,Laundry Services,Cash,Paid
1213,1,1,6/22/2023,Staff salaries,78121.19,Certification Center,Credit Card,Pending
1214,1,2,6/2/2023,Telecommunications,21680.92,Print House Co.,Cash,Paid
1215,1,2,6/17/2023,Telecommunications,22054.2,Insurance Group Egypt,Check,Paid
1216,1,2,6/2/2023,Telecommunications,12068.74,Accounting Firm,Check,Paid
1217,1,3,6/5/2023,Print advertising,13861.74,Telecom Egypt,Cash,Paid
1218,1,3,6/17/2023,Online advertising,4938.91,Laundry Services,Check,Paid
1219,1,3,6/8/2023,Promotional materials,14755.73,Digital Media Group,Bank Transfer,Paid
1220,1,4,6/1/2023,HVAC maintenance,3829.45,Delta Gas Company,Bank Transfer,Paid
1221,1,4,6/19/2023,Elevator service,1108.2,Telecom Egypt,Bank Transfer,Paid
1222,1,4,6/16/2023,Elevator service,8632.22,Property Guard,Bank Transfer,Paid
1223,1,5,6/16/2023,Kitchen equipment,19798.21,Software Corp.,Cash,Pending
1224,1,5,6/5/2023,Food supplies,26934.56,Beverage Suppliers,Credit Card,Pending
1225,1,5,6/11/2023,Kitchen equipment,25371.92,Creative Agency,Cash,Paid
1226,1,5,6/25/2023,Food supplies,29923.94,Food Distributors Egypt,Bank Transfer,Paid
1227,1,6,6/18/2023,Housekeeping supplies,4637.76,Building Services Co.,Bank Transfer,Paid
1228,1,6,6/17/2023,Cleaning chemicals,3994.49,Beverage Suppliers,Check,Paid
1229,1,7,6/21/2023,Employee insurance,5797.05,Print House Co.,Bank Transfer,Pending
1230,1,7,6/7/2023,Employee insurance,11675.7,Elevator Tech,Cash,Pending
1231,1,7,6/20/2023,Property insurance,3132.17,Laundry Services,Credit Card,Paid
1232,1,8,6/6/2023,Software licenses,7989.41,Restaurant Supply,Cash,Paid
1233,1,8,6/25/2023,Hardware purchases,4822.65,Telecom Egypt,Cash,Paid
1234,1,8,6/1/2023,IT support,7090.29,Bank of Egypt,Credit Card,Paid
1235,1,9,6/21/2023,External trainers,528.81,HVAC Systems Ltd.,Bank Transfer,Pending
1236,1,9,6/8/2023,Staff training programs,1253.21,System Integrators,Cash,Paid
1237,1,9,6/2/2023,External trainers,1257.72,Cleaning Solutions,Bank Transfer,Paid
1238,1,10,6/14/2023,Office supplies,7269.73,Building Services Co.,Credit Card,Paid
1239,1,10,6/14/2023,Bank charges,3432.38,Print House Co.,Cash,Paid
1240,1,1,7/24/2023,Staff salaries,63503.97,Kitchen Equipment Co.,Bank Transfer,Paid
1241,1,1,7/7/2023,Management salaries,146382.86,Elevator Tech,Cash,Paid
1242,1,1,7/19/2023,Overtime payments,125162.03,Laundry Services,Check,Overdue
1243,1,1,7/28/2023,Overtime payments,56951,Professional Development,Check,Overdue
1244,1,2,7/11/2023,Water bill,6861.08,HVAC Systems Ltd.,Check,Pending
1245,1,2,7/17/2023,Telecommunications,12791.87,Office Depot Egypt,Bank Transfer,Paid
1246,1,2,7/14/2023,Telecommunications,10637,Housekeeping Supplies Ltd.,Credit Card,Paid
1247,1,3,7/3/2023,Print advertising,8425.42,Legal Associates,Credit Card,Pending
1248,1,3,7/8/2023,Promotional materials,5398.39,Software Corp.,Bank Transfer,Paid
1249,1,3,7/17/2023,Promotional materials,9919.95,HVAC Systems Ltd.,Check,Paid
1250,1,3,7/17/2023,Promotional materials,5634.28,Creative Agency,Credit Card,Paid
1251,1,4,7/4/2023,Equipment repair,6502.44,Accounting Firm,Credit Card,Paid
1252,1,4,7/27/2023,Building maintenance,5873.03,Accounting Firm,Credit Card,Paid
1253,1,5,7/13/2023,Beverage purchases,23933.36,Telecom Egypt,Bank Transfer,Paid
1254,1,5,7/20/2023,Kitchen equipment,26854.65,Marketing Solutions Ltd.,Cash,Paid
1255,1,6,7/17/2023,Cleaning chemicals,4313.61,Property Guard,Cash,Paid
1256,1,6,7/21/2023,Sanitization products,2944.55,Print House Co.,Credit Card,Paid
1257,1,7,7/16/2023,Property insurance,6600.51,Kitchen Equipment Co.,Credit Card,Paid
1258,1,7,7/10/2023,Equipment insurance,9431.98,Legal Associates,Cash,Paid
1259,1,7,7/25/2023,Equipment insurance,4199.28,System Integrators,Bank Transfer,Paid
1260,1,7,7/18/2023,Property insurance,5995.9,Property Guard,Cash,Paid
1261,1,8,7/9/2023,IT support,5742.82,Beverage Suppliers,Credit Card,Paid
1262,1,8,7/6/2023,IT support,5937.66,Restaurant Supply,Bank Transfer,Paid
1263,1,8,7/21/2023,IT support,6384.27,Restaurant Supply,Check,Paid
1264,1,8,7/11/2023,Hardware purchases,7133.18,Tech Solutions,Cash,Paid
1265,1,9,7/2/2023,Certification courses,1576.76,Beverage Suppliers,Check,Paid
1266,1,9,7/15/2023,Certification courses,1345.78,System Integrators,Credit Card,Pending
1267,1,9,7/8/2023,Staff training programs,2125.13,Creative Agency,Cash,Overdue
1268,1,9,7/15/2023,Certification courses,2225.33,Municipal Water Authority,Credit Card,Paid
1269,1,10,7/6/2023,Bank charges,3729.12,Building Services Co.,Cash,Paid
1270,1,10,7/19/2023,Office supplies,4927.85,Software Corp.,Check,Paid
1271,1,10,7/21/2023,Office supplies,5187.98,IT Support Services,Cash,Paid
1272,1,10,7/28/2023,Accounting services,1189.84,Legal Associates,Check,Paid
1273,1,1,8/22/2023,Management salaries,85797.49,Beverage Suppliers,Credit Card,Pending
1274,1,1,8/6/2023,Management salaries,92716.7,Telecom Egypt,Bank Transfer,Paid
1275,1,2,8/12/2023,Electricity bill,22074.4,IT Support Services,Check,Paid
1276,1,2,8/19/2023,Telecommunications,14458.88,Cleaning Solutions,Cash,Paid
1277,1,3,8/28/2023,Social media marketing,9248.06,Digital Media Group,Cash,Paid
1278,1,3,8/22/2023,Online advertising,3838.38,Building Services Co.,Check,Paid
1279,1,3,8/15/2023,Social media marketing,10711.66,Liability Solutions,Credit Card,Paid
1280,1,4,8/6/2023,Elevator service,4899.87,Marketing Solutions Ltd.,Credit Card,Paid
1281,1,4,8/17/2023,Building maintenance,4761.61,System Integrators,Credit Card,Paid
1282,1,5,8/21/2023,Restaurant supplies,24498.74,Restaurant Supply,Check,Paid
1283,1,5,8/15/2023,Food supplies,10180.6,Bank of Egypt,Credit Card,Overdue
1284,1,5,8/10/2023,Food supplies,13140.53,Municipal Water Authority,Credit Card,Pending
1285,1,5,8/24/2023,Food supplies,18099.33,Delta Gas Company,Bank Transfer,Overdue
1286,1,6,8/7/2023,Sanitization products,2671.38,IT Support Services,Cash,Paid
1287,1,6,8/7/2023,Laundry supplies,2087.27,Marketing Solutions Ltd.,Cash,Paid
1288,1,6,8/18/2023,Sanitization products,3511.13,Digital Media Group,Check,Paid
1289,1,7,8/11/2023,Employee insurance,4821.33,Delta Gas Company,Bank Transfer,Paid
1290,1,7,8/26/2023,Liability insurance,3663.71,Education Plus,Check,Paid
